"Date";"contador";"FromHour";"ToHour";"Sum"
2017-10-03;"6";22;24;184.666666666667
2017-10-03;"6";0;2;25
2017-10-04;"6";2;4;25
2017-10-04;"6";4;6;17.3333333333333
2017-10-04;"6";6;8;6.00148230498425
2017-10-04;"6";8;10;19.6674078191588
2017-10-04;"6";10;12;28.3309265944645
2017-10-04;"6";12;14;146.998796630566
2017-10-04;"6";14;16;154.338891977024
2017-10-04;"6";16;18;104.669445988512
2017-10-04;"6";18;20;218.282250601518
2017-10-04;"6";20;22;480.641125300759
2017-10-04;"6";22;24;619.881720430108
2017-10-04;"6";0;2;139.774193548387
2017-10-05;"6";2;4;3.66629650194336
2017-10-05;"6";4;6;1.99981491763835
2017-10-05;"6";6;8;6.00148230498425
2017-10-05;"6";8;10;11.6674078191588
2017-10-05;"6";10;12;57.3248171804129
2017-10-05;"6";12;14;222.662408590206
2017-10-05;"6";14;16;164.682230869001
2017-10-05;"6";16;18;149.674448767834
2017-10-05;"6";18;20;297.666666666667
2017-10-05;"6";20;22;294.333333333333
2017-10-05;"6";22;24;200.666666666667
2017-10-05;"6";0;2;13
2017-10-06;"6";2;4;3.33333333333333
2017-10-06;"6";4;6;3.33333333333333
2017-10-06;"6";6;8;3.33407448582546
2017-10-06;"6";8;10;23.3337039095794
2017-10-06;"6";10;12;46.9907458819175
2017-10-06;"6";12;14;99.3287062742921
2017-10-06;"6";14;16;142.339633129516
2017-10-06;"6";16;18;85.3364832314249
2017-10-06;"6";18;20;253.318337498843
2017-10-06;"6";20;22;284.992502082755
2017-10-06;"6";22;24;332.708171206226
2017-10-06;"6";0;2;66.6874189364462
2017-10-07;"6";2;4;2.60010371522762
2017-10-07;"6";4;6;2.80031114568285
2017-10-07;"6";6;8;2.80031114568285
2017-10-07;"6";8;10;6.80005185761381
2017-10-07;"6";10;12;39.6616680551699
2017-10-07;"6";12;14;249.664167360918
2017-10-07;"6";14;16;169.035945895868
2017-10-07;"6";16;18;281.017972947934
2017-10-07;"6";18;20;219.615954099574
2017-10-07;"6";20;22;311.307977049787
2017-10-07;"6";22;24;158.672038529221
2017-10-07;"6";0;2;18.0026859312772
2017-10-08;"6";2;4;7.20028151276068
2017-10-08;"6";4;6;7.60084453828203
2017-10-08;"6";6;8;7.60084453828203
2017-10-08;"6";8;10;21.266807423047
2017-10-08;"6";10;12;267.634268258817
2017-10-08;"6";12;14;414.983800796075
2017-10-08;"6";14;16;430.088197146563
2017-10-08;"6";16;18;469.710765239948
2017-10-08;"6";18;20;541.214543436026
2017-10-08;"6";20;22;507.607271718013
2017-10-08;"6";22;24;325.365944042987
2017-10-08;"6";0;2;90.6829720214934
2017-10-09;"6";2;4;10.3333333333333
2017-10-09;"6";4;6;2
2017-10-09;"6";6;8;43.8689186436283
2017-10-09;"6";8;10;121.606755930885
2017-10-09;"6";10;12;121.606755930885
2017-10-09;"6";12;14;170.601125988481
2017-10-09;"6";14;16;123.0329812859
2017-10-09;"6";16;18;186.01649064295
2017-10-09;"6";18;20;227.285211919304
2017-10-09;"6";20;22;230.309272626319
2017-10-09;"6";22;24;160.667407613226
2017-10-09;"6";0;2;4.00037047327961
2017-10-10;"6";2;4;6
2017-10-10;"6";4;6;2
2017-10-10;"6";6;8;20.0010370946534
2017-10-10;"6";8;10;56.0031112839602
2017-10-10;"6";10;12;56.0031112839602
2017-10-10;"6";12;14;308.667185213993
2017-10-10;"6";14;16;133.69557161386
2017-10-10;"6";16;18;225.014452473596
2017-10-10;"6";18;20;219.666666666667
2017-10-10;"6";20;22;254
2017-10-10;"6";22;24;237.671854734112
2017-10-10;"6";0;2;12.0025940337224
2017-10-11;"6";2;4;3.33277824035526
2017-10-11;"6";4;6;2.99972245351096
2017-10-11;"6";6;8;25.3444506207152
2017-10-11;"6";8;10;77.3388919770243
2017-10-11;"6";10;12;37.3325927982968
2017-10-11;"6";12;14;125.999629732482
2017-10-11;"6";14;16;219.689642393923
2017-10-11;"6";16;18;202.678154530295
2017-10-11;"6";18;20;376.777777777778
2017-10-11;"6";20;22;233.333333333333
2017-10-11;"6";22;24;233.333333333333
2017-10-11;"6";0;2;233.333333333333
2017-10-12;"6";2;4;233.333333333333
2017-10-12;"6";4;6;40.5555555555556
2017-10-12;"6";6;8;87.7141004261627
2017-10-12;"6";8;10;132.690383546415
2017-10-12;"6";10;12;34.6659261316301
2017-10-12;"6";12;14;95.3329630658151
2017-10-12;"6";14;16;158.023346303502
2017-10-12;"6";16;18;179.345006485084
2017-10-12;"6";18;20;287.637230398963
2017-10-12;"6";20;22;316.985281866148
2017-10-12;"6";22;24;190.01222901612
2017-10-12;"6";0;2;28.3394478413934
2017-10-13;"6";2;4;3.33314819957419
2017-10-13;"6";4;6;4.33324076645376
2017-10-13;"6";6;8;17.67481934408
2017-10-13;"6";8;10;190.004076338707
2017-10-13;"6";10;12;88.2666666666667
2017-10-13;"6";12;14;146.8
2017-10-13;"6";14;16;146.8
2017-10-13;"6";16;18;179.466666666667
2017-10-13;"6";18;20;390.275957801222
2017-10-13;"6";20;22;415.304645567277
2017-10-13;"6";22;24;318.681123158187
2017-10-13;"6";0;2;19.0072282457604
2017-10-14;"6";2;4;3.66666666666667
2017-10-14;"6";4;6;2.66666666666667
2017-10-14;"6";6;8;8.67074300537335
2017-10-14;"6";8;10;358.002038169353
2017-10-14;"6";10;12;111.869733503713
2017-10-14;"6";12;14;165.60920051114
2017-10-14;"6";14;16;165.60920051114
2017-10-14;"6";16;18;240.601533418523
2017-10-14;"6";18;20;256.310747014718
2017-10-14;"6";20;22;397.655373507359
2017-10-14;"6";22;24;349.002778549597
2017-10-14;"6";0;2;20.6680559414652
2017-10-15;"6";2;4;5.66574099787096
2017-10-15;"6";4;6;8.66620383226881
2017-10-15;"6";6;8;40.0200111172874
2017-10-15;"6";8;10;97.343338891977
2017-10-15;"6";10;12;148.277438460115
2017-10-15;"6";12;14;447.972052563391
2017-10-15;"6";14;16;415.208437505787
2017-10-15;"6";16;18;455.625312517362
2017-10-15;"6";18;20;455.625312517362
2017-10-15;"6";20;22;404.27088541956
2017-10-15;"6";22;24;352.467044465433
2017-10-15;"6";0;2;20.4011333962998
2017-10-16;"6";2;4;20.4011333962998
2017-10-16;"6";4;6;5.9001888993833
2017-10-16;"6";6;8;4.16814897165092
2017-10-16;"6";8;10;18.2507040948675
2017-10-16;"6";10;12;227.409613070443
2017-10-16;"6";12;14;128.022341016384
2017-10-16;"6";14;16;139.864809669353
2017-10-16;"6";16;18;190.190196350838
2017-10-16;"6";18;20;264.592756641674
2017-10-16;"6";20;22;348.288919744515
2017-10-16;"6";22;24;219.334852695942
2017-10-16;"6";0;2;4.95070409486752
2017-10-17;"6";2;4;2.84166666666667
2017-10-17;"6";4;6;2.15833333333333
2017-10-17;"6";6;8;58.0137205855105
2017-10-17;"6";8;10;210.330748564017
2017-10-17;"6";10;12;35.4323845228177
2017-10-17;"6";12;14;47.8328936406554
2017-10-17;"6";14;16;135.11
2017-10-17;"6";16;18;235.2
2017-10-17;"6";18;20;235.2
2017-10-17;"6";20;22;455.74
2017-10-17;"6";22;24;134.867426347971
2017-10-17;"6";0;2;3.31701871410043
2017-10-18;"6";2;4;3.82008352315869
2017-10-18;"6";4;6;4.40024445802545
2017-10-18;"6";6;8;4.40024445802545
2017-10-18;"6";8;10;63.1467053725207
2017-10-18;"6";10;12;161.210188784009
2017-10-18;"6";12;14;128.539274477142
2017-10-18;"6";14;16;277.4523158694
2017-10-18;"6";16;18;297.616534251903
2017-10-18;"6";18;20;297.616534251903
2017-10-18;"6";20;22;585.022617923218
2017-10-18;"6";22;24;203.516666666667
2017-10-18;"6";0;2;10
2017-10-19;"6";2;4;10
2017-10-19;"6";4;6;3.26666666666667
2017-10-19;"6";6;8;40.9522019741837
2017-10-19;"6";8;10;116.006444802489
2017-10-19;"6";10;12;116.006444802489
2017-10-19;"6";12;14;155.584353760394
2017-10-19;"6";14;16;173.294592716152
2017-10-19;"6";16;18;215.429608006672
2017-10-19;"6";18;20;178.928936406554
2017-10-19;"6";20;22;181.223572155883
2017-10-19;"6";22;24;12.2840930146378
2017-10-19;"6";0;2;3.31701871410043
2017-10-20;"6";2;4;1.99962058115862
2017-10-20;"6";4;6;4.3664908384231
2017-10-20;"6";6;8;40.8705113952196
2017-10-20;"6";8;10;70.6261719473782
2017-10-20;"6";10;12;76.2766666666667
2017-10-20;"6";12;14;87.2
2017-10-20;"6";14;16;87.2
2017-10-20;"6";16;18;225.406666666667
2017-10-20;"6";18;20;295.29863926687
2017-10-20;"6";20;22;410.241645839119
2017-10-20;"6";22;24;120.883902936001
2017-10-20;"6";0;2;5.63359729554506
2017-10-21;"6";2;4;1.15821645141878
2017-10-21;"6";4;6;1.84164467897977
2017-10-21;"6";6;8;2.68409301463776
2017-10-21;"6";8;10;92.5836853807671
2017-10-21;"6";10;12;36.4166666666667
2017-10-21;"6";12;14;129.2
2017-10-21;"6";14;16;154.23266629609
2017-10-21;"6";16;18;161.048471372985
2017-10-21;"6";18;20;300.087253540683
2017-10-21;"6";20;22;343.486369526983
2017-10-21;"6";22;24;243.768992032611
2017-10-21;"6";0;2;20.258801185844
2017-10-22;"6";2;4;8.31590761825419
2017-10-22;"6";4;6;8.68298157919097
2017-10-22;"6";6;8;10.0018992032611
2017-10-22;"6";8;10;121.267546785251
2017-10-22;"6";10;12;142.343325927983
2017-10-22;"6";12;14;248.722516893456
2017-10-22;"6";14;16;290.35
2017-10-22;"6";16;18;299.016666666667
2017-10-22;"6";18;20;282.811111111111
2017-10-22;"6";20;22;128.666666666667
2017-10-22;"6";22;24;128.666666666667
2017-10-22;"6";0;2;128.666666666667
2017-10-23;"6";2;4;128.666666666667
2017-10-23;"6";4;6;25.7388888888889
2017-10-23;"6";6;8;10.7867518992033
2017-10-23;"6";8;10;23.5182508801186
2017-10-23;"6";10;12;130.025363325002
2017-10-23;"6";12;14;61.0629732481718
2017-10-23;"6";14;16;81.847007596813
2017-10-23;"6";16;18;159.673003520474
2017-10-23;"6";18;20;266.883250046271
2017-10-23;"6";20;22;285.293457338516
2017-10-23;"6";22;24;60.8507596813044
2017-10-23;"6";0;2;4.00035204743376
2017-10-24;"6";2;4;3.31647690456355
2017-10-24;"6";4;6;1.99991206146441
2017-10-24;"6";6;8;13.5723642764499
2017-10-24;"6";8;10;52.4359736890865
2017-10-24;"6";10;12;186.783333333333
2017-10-24;"6";12;14;66.6
2017-10-24;"6";14;16;104.75156568464
2017-10-24;"6";16;18;204.475115805077
2017-10-24;"6";18;20;174.955555555556
2017-10-24;"6";20;22;53.3333333333333
2017-10-24;"6";22;24;53.3333333333333
2017-10-24;"6";0;2;53.3333333333333
2017-10-25;"6";2;4;53.3333333333333
2017-10-25;"6";4;6;10.1277777777778
2017-10-25;"6";6;8;4.68409301463776
2017-10-25;"6";8;10;26.5003520474338
2017-10-25;"6";10;12;402.67707118393
2017-10-25;"6";12;14;60.8137646949921
2017-10-25;"6";14;16;222.116666666667
2017-10-25;"6";16;18;228.033333333333
2017-10-25;"6";18;20;226.754403948367
2017-10-25;"6";20;22;232.012889604978
2017-10-25;"6";22;24;232.012889604978
2017-10-25;"6";0;2;41.1020408541215
2017-10-26;"6";2;4;2.31647690456355
2017-10-26;"6";4;6;1.99991206146441
2017-10-26;"6";6;8;5.68409301463776
2017-10-26;"6";8;10;58.6170187141004
2017-10-26;"6";10;12;137.014167360918
2017-10-26;"6";12;14;116.924451541239
2017-10-26;"6";14;16;91.7754030016676
2017-10-26;"6";16;18;110.687381878822
2017-10-26;"6";18;20;139.18634092171
2017-10-26;"6";20;22;200.977003516565
2017-10-26;"6";22;24;67.7840930146378
2017-10-26;"6";0;2;2.31701871410043
2017-10-27;"6";2;4;3.99981023789688
2017-10-27;"6";4;6;3.99991206146441
2017-10-27;"6";6;8;47.4542813455657
2017-10-27;"6";8;10;117.200764525994
2017-10-27;"6";10;12;90.1323845228177
2017-10-27;"6";12;14;77.7328936406554
2017-10-27;"6";14;16;108.984519177321
2017-10-27;"6";16;18;176.441606448027
2017-10-27;"6";18;20;325.427228547626
2017-10-27;"6";20;22;371.139447375729
2017-10-27;"6";22;24;414.086798221234
2017-10-27;"6";0;2;24.4759959236613
2017-10-28;"6";2;4;1.65828588621951
2017-10-28;"6";4;6;2.70824191084572
2017-10-28;"6";6;8;13.2939635535308
2017-10-28;"6";8;10;33.2018445469193
2017-10-28;"6";10;12;33.2018445469193
2017-10-28;"6";12;14;139.823625386596
2017-10-28;"6";14;16;133.36970454756
2017-10-28;"6";16;18;209.668074465129
2017-10-28;"6";18;20;244.010941405165
2017-10-28;"6";20;22;304.7396232528
2017-10-28;"6";22;24;192.853464887901
2017-10-28;"6";0;2;43.9314460363052
2017-10-29;"6";2;4;7.96075363392278
2017-10-29;"6";4;6;12.6833333333333
2017-10-29;"6";6;8;11.3194459885121
2017-10-29;"6";8;10;240.3
2017-10-29;"6";10;12;154.717240421988
2017-10-29;"6";12;14;297.783333333333
2017-10-29;"6";14;16;232.931146933482
2017-10-29;"6";16;18;350.983333333333
2017-10-29;"6";18;20;389.462515042118
2017-10-29;"6";20;22;169.266666666667
2017-10-29;"6";22;24;5.63571428571429
2017-10-29;"6";0;2;0.714285714285714
2017-10-30;"6";0;2;3.08095238095238
2017-10-30;"6";2;4;1.42857142857143
2017-10-30;"6";4;6;2.30714285714286
2017-10-30;"6";6;8;45.0758023593903
2017-10-30;"6";8;10;52.8029334963054
2017-10-30;"6";10;12;176.895264551734
2017-10-30;"6";12;14;132.566666666667
2017-10-30;"6";14;16;122.97224383917
2017-10-30;"6";16;18;202.116666666667
2017-10-30;"6";18;20;324.748069980561
2017-10-30;"6";20;22;164.383333333333
2017-10-30;"6";22;24;32.7650083379655
2017-10-31;"6";0;2;3.31666666666667
2017-10-31;"6";2;4;2.31643290283757
2017-10-31;"6";4;6;1.99995602462621
2017-10-31;"6";6;8;71.7005558643691
2017-10-31;"6";8;10;62.55
2017-10-31;"6";10;12;57.2528992351427
2017-10-31;"6";12;14;62.0034446358131
2017-10-31;"6";14;16;120.08560105191
2017-10-31;"6";16;18;283.016666666667
2017-10-31;"6";18;20;273.596159540996
2017-10-31;"6";20;22;116.766666666667
2017-10-31;"6";22;24;4.95166759310728
2017-11-01;"6";0;2;23.5999051057723
2017-11-01;"6";2;4;1.99981715502477
2017-11-01;"6";4;6;3.68333333333333
2017-11-01;"6";6;8;5.36833472338059
2017-11-01;"6";8;10;86.7666666666667
2017-11-01;"6";10;12;44.546112191058
2017-11-01;"6";12;14;37.9833333333333
2017-11-01;"6";14;16;164.155021308134
2017-11-01;"6";16;18;200.116666666667
2017-11-01;"6";18;20;324.813065815051
2017-11-01;"6";20;22;623.283333333333
2017-11-01;"6";22;24;121.643333333333
2017-11-02;"6";0;2;23.9166666666667
2017-11-02;"6";2;4;30.44
2017-11-02;"6";4;6;2
2017-11-02;"6";6;8;4.05055586436909
2017-11-02;"6";8;10;65.0333333333333
2017-11-02;"6";10;12;95.3300111049417
2017-11-02;"6";12;14;47.65
2017-11-02;"6";14;16;176.451695386326
2017-11-02;"6";16;18;168.016666666667
2017-11-02;"6";18;20;164.030283254651
2017-11-02;"6";20;22;281.316666666667
2017-11-02;"6";22;24;52.8288956827867
2017-11-03;"6";0;2;4.63333333333333
2017-11-03;"6";2;4;2.99972229936129
2017-11-03;"6";4;6;2.31666666666667
2017-11-03;"6";6;8;49.472730892457
2017-11-03;"6";8;10;58.4032446247014
2017-11-03;"6";10;12;44.5988027112617
2017-11-03;"6";12;14;108.066666666667
2017-11-03;"6";14;16;126.197781791238
2017-11-03;"6";16;18;117.8
2017-11-03;"6";18;20;223.489734333056
2017-11-03;"6";20;22;354.016666666667
2017-11-03;"6";22;24;162.715582731147
2017-11-04;"6";0;2;5.68333333333333
2017-11-04;"6";2;4;5.31666666666667
2017-11-04;"6";4;6;4
2017-11-04;"6";6;8;6.3675002315458
2017-11-04;"6";8;10;228
2017-11-04;"6";10;12;49
2017-11-04;"6";12;14;64.0333333333333
2017-11-04;"6";14;16;341.080628126737
2017-11-04;"6";16;18;193.466666666667
2017-11-04;"6";18;20;232.187508099602
2017-11-04;"6";20;22;252.166666666667
2017-11-04;"6";22;24;81.5039003149898
2017-11-05;"6";0;2;6.36666666666667
2017-11-05;"6";2;4;9.99666851749028
2017-11-05;"6";4;6;7
2017-11-05;"6";6;8;13.1027793218455
2017-11-05;"6";8;10;99.6666666666667
2017-11-05;"6";10;12;125.883615662316
2017-11-05;"6";12;14;296.383333333333
2017-11-05;"6";14;16;282.130564045568
2017-11-05;"6";16;18;356.233333333333
2017-11-05;"6";18;20;357.4
2017-11-05;"6";20;22;294
2017-11-05;"6";22;24;60.8600055586437
2017-11-06;"6";0;2;6
2017-11-06;"6";2;4;4.68222283916343
2017-11-06;"6";4;6;5
2017-11-06;"6";6;8;7.32083680845149
2017-11-06;"6";8;10;28.55
2017-11-06;"6";10;12;85.326946218643
2017-11-06;"6";12;14;35.4833333333333
2017-11-06;"6";14;16;7.00083356487913
2017-11-06;"6";16;18;73.6
2017-11-06;"6";18;20;338.413348144034
2017-11-06;"6";20;22;282.216666666667
2017-11-06;"6";22;24;19.0344447531722
2017-11-07;"6";0;2;6.95
2017-11-07;"6";2;4;3.63277793205591
2017-11-07;"6";4;6;3.68333333333333
2017-11-07;"6";6;8;20.7175002315458
2017-11-07;"6";8;10;56.7833333333333
2017-11-07;"6";10;12;84.8866722237659
2017-11-07;"6";12;14;6.31666666666667
2017-11-07;"6";14;16;37.4341668982125
2017-11-07;"6";16;18;53.0666666666667
2017-11-07;"6";18;20;160.300573755321
2017-11-07;"6";20;22;383.35
2017-11-07;"6";22;24;57.1888950685947
2017-11-08;"6";0;2;22.2333333333333
2017-11-08;"6";2;4;6.99833425874514
2017-11-08;"6";4;6;6.63333333333333
2017-11-08;"6";6;8;10.7866694467612
2017-11-08;"6";8;10;44.1333333333333
2017-11-08;"6";10;12;43.7333703292638
2017-11-08;"6";12;14;7.36666666666667
2017-11-08;"6";14;16;100.818348623853
2017-11-08;"6";16;18;201.8
2017-11-08;"6";18;20;293.667513653615
2017-11-08;"6";20;22;430.516666666667
2017-11-08;"6";22;24;261.119492310543
2017-11-09;"6";0;2;8.9
2017-11-09;"6";2;4;3.63222283916343
2017-11-09;"6";4;6;2.68333333333333
2017-11-09;"6";6;8;4.68444506207152
2017-11-09;"6";8;10;11.6833333333333
2017-11-09;"6";10;12;6.3175002315458
2017-11-09;"6";12;14;9.05
2017-11-09;"6";14;16;5.94944459872258
2017-11-09;"6";16;18;5.68333333333333
2017-11-09;"6";18;20;8.63166712950106
2017-11-09;"6";20;22;6.68333333333333
2017-11-09;"6";22;24;6.00417246175243
2017-11-10;"6";0;2;172.183333333333
2017-11-10;"6";2;4;5.73166805439911
2017-11-10;"6";4;6;6.95
2017-11-10;"6";6;8;38.4841668982125
2017-11-10;"6";8;10;85.4166666666667
2017-11-10;"6";10;12;193.41862445617
2017-11-10;"6";12;14;82.65
2017-11-10;"6";14;16;144.11588802373
2017-11-10;"6";16;18;344.2
2017-11-10;"6";18;20;365.016694436731
2017-11-10;"6";20;22;517.616666666667
2017-11-10;"6";22;24;682.35
2017-11-11;"6";0;2;128.016666666667
2017-11-11;"6";2;4;36.5477783948903
2017-11-11;"6";4;6;3
2017-11-11;"6";6;8;43.5844265332592
2017-11-11;"6";8;10;106
2017-11-11;"6";10;12;48.4548121414029
2017-11-11;"6";12;14;6.63333333333333
2017-11-11;"6";14;16;114.050277932185
2017-11-11;"6";16;18;249.4
2017-11-11;"6";18;20;264.7
2017-11-11;"6";20;22;388.2
2017-11-11;"6";22;24;146.242245692051
2017-11-12;"6";0;2;19.4
2017-11-12;"6";2;4;8.29722376457524
2017-11-12;"6";4;6;9.4
2017-11-12;"6";6;8;103.802779321845
2017-11-12;"6";8;10;148.7
2017-11-12;"6";10;12;242.830594114381
2017-11-12;"6";12;14;322.1
2017-11-12;"6";14;16;326.181712062257
2017-11-12;"6";16;18;556.8
2017-11-12;"6";18;20;501.532518744793
2017-11-12;"6";20;22;257.3
2017-11-12;"6";22;24;169.80175145955
2017-11-13;"6";0;2;5.3
2017-11-13;"6";2;4;3.99944459872258
2017-11-13;"6";4;6;4.7
2017-11-13;"6";6;8;7.30138927479855
2017-11-13;"6";8;10;56.4
2017-11-13;"6";10;12;87.4
2017-11-13;"6";12;14;18.9
2017-11-13;"6";14;16;7.1
2017-11-13;"6";16;18;96
2017-11-13;"6";18;20;308.543349069703
2017-11-13;"6";20;22;312.9
2017-11-13;"6";22;24;57.7055617352614
2017-11-14;"6";0;2;10.7
2017-11-14;"6";2;4;2.99972229936129
2017-11-14;"6";4;6;3.7
2017-11-14;"6";6;8;14.8
2017-11-14;"6";8;10;73.7
2017-11-14;"6";10;12;121.128341205891
2017-11-14;"6";12;14;7.7
2017-11-14;"6";14;16;5.69916689808387
2017-11-14;"6";16;18;113.2
2017-11-14;"6";18;20;362.556956401
2017-11-14;"6";20;22;471.5
2017-11-14;"6";22;24;110.31918265221
2017-11-15;"6";0;2;27.5
2017-11-15;"6";2;4;2.69944475291505
2017-11-15;"6";4;6;5.7
2017-11-15;"6";6;8;314.38
2017-11-15;"6";8;10;368.8
2017-11-15;"6";10;12;337.72
2017-11-15;"6";12;14;82.4
2017-11-15;"6";14;16;18.6022234574764
2017-11-15;"6";16;18;184.7
2017-11-15;"6";18;20;433.733351846709
2017-11-15;"6";20;22;514.6
2017-11-15;"6";22;24;425.440200166806
2017-11-16;"6";0;2;7.9
2017-11-16;"6";2;4;2.3
2017-11-16;"6";4;6;3.4
2017-11-16;"6";6;8;4.30111172873819
2017-11-16;"6";8;10;7
2017-11-16;"6";10;12;4.69833472106578
2017-11-16;"6";12;14;5.3
2017-11-16;"6";14;16;4.40111234705228
2017-11-16;"6";16;18;5.6
2017-11-16;"6";18;20;5.99556048834628
2017-11-16;"6";20;22;3.7
2017-11-16;"6";22;24;3.60111172873819
2017-11-17;"6";0;2;8.7
2017-11-17;"6";2;4;4.69944459872258
2017-11-17;"6";4;6;3.3
2017-11-17;"6";6;8;3.00083402835696
2017-11-17;"6";8;10;85.2
2017-11-17;"6";10;12;106.8
2017-11-17;"6";12;14;8
2017-11-17;"6";14;16;4
2017-11-17;"6";16;18;144.1
2017-11-17;"6";18;20;337.048902472909
2017-11-17;"6";20;22;363.5
2017-11-17;"6";22;24;96.0086135037511
2017-11-18;"6";0;2;4.4
2017-11-18;"6";2;4;1.14988196083877
2017-11-18;"6";4;6;1.84997916955978
2017-11-18;"6";6;8;46.7008335648791
2017-11-18;"6";8;10;105
2017-11-18;"6";10;12;28.9950027762354
2017-11-18;"6";12;14;4.3
2017-11-18;"6";14;16;45.4011123470523
2017-11-18;"6";16;18;127
2017-11-18;"6";18;20;206.867509025271
2017-11-18;"6";20;22;293.2
2017-11-18;"6";22;24;56.2072242289525
2017-11-19;"6";0;2;6.7
2017-11-19;"6";2;4;10.5983337961677
2017-11-19;"6";4;6;6.6
2017-11-19;"6";6;8;13.4016675931073
2017-11-19;"6";8;10;87.3
2017-11-19;"6";10;12;117.165574680733
2017-11-19;"6";12;14;281.8
2017-11-19;"6";14;16;192.571726438699
2017-11-19;"6";16;18;202.1
2017-11-19;"6";18;20;416.429186337129
2017-11-19;"6";20;22;224.1
2017-11-19;"6";22;24;11.1005558643691
2017-11-20;"6";0;2;3.4
2017-11-20;"6";2;4;1.99972229936129
2017-11-20;"6";4;6;2.7
2017-11-20;"6";6;8;18.2013892747986
2017-11-20;"6";8;10;74.4
2017-11-20;"6";10;12;21.3955580233204
2017-11-20;"6";12;14;5
2017-11-20;"6";14;16;40.7266877812969
2017-11-20;"6";16;18;47.2078679779963
2017-11-20;"6";18;20;112.585114185698
2017-11-20;"6";20;22;241.2
2017-11-20;"6";22;24;3.60055570991942
2017-11-21;"6";0;2;32.6
2017-11-21;"6";2;4;2.99944459872258
2017-11-21;"6";4;6;2
2017-11-21;"6";6;8;42.5008335648791
2017-11-21;"6";8;10;144.3
2017-11-21;"6";10;12;97.7850041655096
2017-11-21;"6";12;14;6.1
2017-11-21;"6";14;16;3.70083402835696
2017-11-21;"6";16;18;100.2
2017-11-21;"6";18;20;211.033370349806
2017-11-21;"6";20;22;247.5
2017-11-21;"6";22;24;118.049207673061
2017-11-22;"6";0;2;34.7
2017-11-22;"6";2;4;1.99972229936129
2017-11-22;"6";4;6;4
2017-11-22;"6";6;8;26.1011117287382
2017-11-22;"6";8;10;45.4
2017-11-22;"6";10;12;32.1927797833935
2017-11-22;"6";12;14;3
2017-11-22;"6";14;16;149.201667593107
2017-11-22;"6";16;18;218.6
2017-11-22;"6";18;20;344.455845598445
2017-11-22;"6";20;22;619.5
2017-11-22;"6";22;24;342.648624617949
2017-11-23;"6";0;2;2.6
2017-11-23;"6";2;4;3.99916689808387
2017-11-23;"6";4;6;2
2017-11-23;"6";6;8;4.1
2017-11-23;"6";8;10;48.6
2017-11-23;"6";10;12;22.6994445987226
2017-11-23;"6";12;14;5.3
2017-11-23;"6";14;16;4.00222469410456
2017-11-23;"6";16;18;4
2017-11-23;"6";18;20;6.69666944213156
2017-11-23;"6";20;22;6.4
