"Date";"contador";"FromHour";"ToHour";"Sum"
2017-10-11;"9";16;18;4263.66666666667
2017-10-11;"9";18;20;3931.66666666667
2017-10-11;"9";20;22;4095.90529247911
2017-10-11;"9";22;24;3247.66666666667
2017-10-11;"9";0;2;1872.12977310459
2017-10-12;"9";2;4;1158.83333333333
2017-10-12;"9";4;6;1048.76042537383
2017-10-12;"9";6;8;1149.66666666667
2017-10-12;"9";8;10;2811.65045719036
2017-10-12;"9";10;12;5867.66666666667
2017-10-12;"9";12;14;5241.53530720044
2017-10-12;"9";14;16;4276.33333333333
2017-10-12;"9";16;18;3102.41708310198
2017-10-12;"9";18;20;2360
2017-10-12;"9";20;22;3181.35284280936
2017-10-12;"9";22;24;3328.83333333333
2017-10-12;"9";0;2;1961.14341085271
2017-10-13;"9";2;4;1139
2017-10-13;"9";4;6;956.713437268003
2017-10-13;"9";6;8;1192
2017-10-13;"9";8;10;3514.18469717984
2017-10-13;"9";10;12;4829
2017-10-13;"9";12;14;4480.71815154038
2017-10-13;"9";14;16;4291.33333333333
2017-10-13;"9";16;18;3754.82791817088
2017-10-13;"9";18;20;3253.83333333333
2017-10-13;"9";20;22;3623.92084726867
2017-10-13;"9";22;24;2558.66666666667
2017-10-13;"9";0;2;1592.67497231451
2017-10-14;"9";2;4;1115.83333333333
2017-10-14;"9";4;6;1066.40380157626
2017-10-14;"9";6;8;1186.83333333333
2017-10-14;"9";8;10;2858.13936701832
2017-10-14;"9";10;12;5599.33333333333
2017-10-14;"9";12;14;4450.56918238994
2017-10-14;"9";14;16;4084.66666666667
2017-10-14;"9";16;18;3373.25050954234
2017-10-14;"9";18;20;2872.83333333333
2017-10-14;"9";20;22;2839.01885390545
2017-10-14;"9";22;24;2278
2017-10-14;"9";0;2;1673.74252491694
2017-10-15;"9";2;4;1147.33333333333
2017-10-15;"9";4;6;1043.8269319974
2017-10-15;"9";6;8;1111.33333333333
2017-10-15;"9";8;10;1925.50221852468
2017-10-15;"9";10;12;5501.5
2017-10-15;"9";12;14;4798.50296214015
2017-10-15;"9";14;16;4377.83333333333
2017-10-15;"9";16;18;3065.41152492125
2017-10-15;"9";18;20;3038.83333333333
2017-10-15;"9";20;22;3479.15474209651
2017-10-15;"9";22;24;3647.16666666667
2017-10-15;"9";0;2;1212.85261363426
2017-10-16;"9";2;4;304.185891378064
2017-10-16;"9";4;6;312.092890099505
2017-10-16;"9";6;8;1010.83333333333
2017-10-16;"9";8;10;5672.51461339253
2017-10-16;"9";10;12;4908.83333333333
2017-10-16;"9";12;14;4022.25615398852
2017-10-16;"9";14;16;4490.33333333333
2017-10-16;"9";16;18;4373.84509912915
2017-10-16;"9";18;20;3247
2017-10-16;"9";20;22;3409.13838047698
2017-10-16;"9";22;24;3925.83333333333
2017-10-16;"9";0;2;1301.08035572495
2017-10-17;"9";2;4;262.982372558361
2017-10-17;"9";4;6;262.982372558361
2017-10-17;"9";6;8;968.05986977926
2017-10-17;"9";8;10;5669.49191387118
2017-10-17;"9";10;12;5054.66666666667
2017-10-17;"9";12;14;3825.33333333333
2017-10-17;"9";14;16;3924.16666666667
2017-10-17;"9";16;18;4533.67295946696
2017-10-17;"9";18;20;3661.5
2017-10-17;"9";20;22;4323.25975473802
2017-10-17;"9";22;24;3724
2017-10-17;"9";0;2;2321.75050728648
2017-10-18;"9";2;4;380
2017-10-18;"9";4;6;378.184837092732
2017-10-18;"9";6;8;600.75
2017-10-18;"9";8;10;5349.06125751271
2017-10-18;"9";10;12;5378.33333333333
2017-10-18;"9";12;14;4102.83333333333
2017-10-18;"9";14;16;5261.83333333333
2017-10-18;"9";16;18;4324.88904325276
2017-10-18;"9";18;20;3638.83333333333
2017-10-18;"9";20;22;3905.07984474633
2017-10-18;"9";22;24;4014.5
2017-10-18;"9";0;2;1118.52226476165
2017-10-19;"9";2;4;67.8269061220546
2017-10-19;"9";4;6;67.8269061220546
2017-10-19;"9";6;8;67.8269061220546
2017-10-19;"9";8;10;67.8269061220546
2017-10-19;"9";10;12;67.8269061220546
2017-10-19;"9";12;14;67.8269061220546
2017-10-19;"9";14;16;67.8269061220546
2017-10-19;"9";16;18;67.8269061220546
2017-10-19;"9";18;20;67.8269061220546
2017-10-19;"9";20;22;67.8269061220546
2017-10-19;"9";22;24;59.5924048206742
2017-10-19;"9";0;2;9.70101458289883
2017-10-20;"9";2;4;9.70101458289883
2017-10-20;"9";4;6;9.70101458289883
2017-10-20;"9";6;8;9.70101458289883
2017-10-20;"9";8;10;9.70101458289883
2017-10-20;"9";10;12;9.70101458289883
2017-10-20;"9";12;14;9.70101458289883
2017-10-20;"9";14;16;9.70101458289883
2017-10-20;"9";16;18;9.70101458289883
2017-10-20;"9";18;20;9.70101458289883
2017-10-20;"9";20;22;9.70101458289883
2017-10-20;"9";22;24;9.70101458289883
2017-10-20;"9";0;2;9.70101458289883
2017-10-21;"9";2;4;9.70101458289883
2017-10-21;"9";4;6;9.70101458289883
2017-10-21;"9";6;8;9.70101458289883
2017-10-21;"9";8;10;9.70101458289883
2017-10-21;"9";10;12;9.70101458289883
2017-10-21;"9";12;14;9.70101458289883
2017-10-21;"9";14;16;9.70101458289883
2017-10-21;"9";16;18;9.70101458289883
2017-10-21;"9";18;20;9.70101458289883
2017-10-21;"9";20;22;9.70101458289883
2017-10-21;"9";22;24;9.70101458289883
2017-10-21;"9";0;2;9.70101458289883
2017-10-22;"9";2;4;9.70101458289883
2017-10-22;"9";4;6;9.70101458289883
2017-10-22;"9";6;8;9.70101458289883
2017-10-22;"9";8;10;9.70101458289883
2017-10-22;"9";10;12;9.70101458289883
2017-10-22;"9";12;14;9.70101458289883
2017-10-22;"9";14;16;9.70101458289883
2017-10-22;"9";16;18;9.70101458289883
2017-10-22;"9";18;20;9.70101458289883
2017-10-22;"9";20;22;9.70101458289883
2017-10-22;"9";22;24;9.70101458289883
2017-10-22;"9";0;2;9.70101458289883
2017-10-23;"9";2;4;9.70101458289883
2017-10-23;"9";4;6;9.70101458289883
2017-10-23;"9";6;8;9.70101458289883
2017-10-23;"9";8;10;9.70101458289883
2017-10-23;"9";10;12;9.70101458289883
2017-10-23;"9";12;14;9.70101458289883
2017-10-23;"9";14;16;9.70101458289883
2017-10-23;"9";16;18;9.70101458289883
2017-10-23;"9";18;20;9.70101458289883
2017-10-23;"9";20;22;9.70101458289883
2017-10-23;"9";22;24;9.70101458289883
2017-10-23;"9";0;2;9.70101458289883
2017-10-24;"9";2;4;9.70101458289883
2017-10-24;"9";4;6;9.70101458289883
2017-10-24;"9";6;8;9.70101458289883
2017-10-24;"9";8;10;9.70101458289883
2017-10-24;"9";10;12;9.70101458289883
2017-10-24;"9";12;14;9.70101458289883
2017-10-24;"9";14;16;9.70101458289883
2017-10-24;"9";16;18;9.70101458289883
2017-10-24;"9";18;20;9.70101458289883
2017-10-24;"9";20;22;9.70101458289883
2017-10-24;"9";22;24;9.70101458289883
2017-10-24;"9";0;2;9.70101458289883
2017-10-25;"9";2;4;9.70101458289883
2017-10-25;"9";4;6;9.70101458289883
2017-10-25;"9";6;8;9.70101458289883
2017-10-25;"9";8;10;9.70101458289883
2017-10-25;"9";10;12;9.70101458289883
2017-10-25;"9";12;14;9.70101458289883
2017-10-25;"9";14;16;9.70101458289883
2017-10-25;"9";16;18;9.70101458289883
2017-10-25;"9";18;20;9.70101458289883
2017-10-25;"9";20;22;9.70101458289883
2017-10-25;"9";22;24;9.70101458289883
2017-10-25;"9";0;2;9.70101458289883
2017-10-26;"9";2;4;9.70101458289883
2017-10-26;"9";4;6;9.70101458289883
2017-10-26;"9";6;8;9.70101458289883
2017-10-26;"9";8;10;9.70101458289883
2017-10-26;"9";10;12;9.70101458289883
2017-10-26;"9";12;14;9.70101458289883
2017-10-26;"9";14;16;9.70101458289883
2017-10-26;"9";16;18;9.70101458289883
2017-10-26;"9";18;20;9.70101458289883
2017-10-26;"9";20;22;9.70101458289883
2017-10-26;"9";22;24;9.70101458289883
2017-10-26;"9";0;2;9.70101458289883
2017-10-27;"9";2;4;9.70101458289883
2017-10-27;"9";4;6;9.70101458289883
2017-10-27;"9";6;8;9.70101458289883
2017-10-27;"9";8;10;9.70101458289883
2017-10-27;"9";10;12;9.70101458289883
2017-10-27;"9";12;14;9.70101458289883
2017-10-27;"9";14;16;9.70101458289883
2017-10-27;"9";16;18;9.70101458289883
2017-10-27;"9";18;20;9.70101458289883
2017-10-27;"9";20;22;9.70101458289883
2017-10-27;"9";22;24;9.70101458289883
2017-10-27;"9";0;2;9.70101458289883
2017-10-28;"9";2;4;9.70101458289883
2017-10-28;"9";4;6;9.70101458289883
2017-10-28;"9";6;8;9.70101458289883
2017-10-28;"9";8;10;9.70101458289883
2017-10-28;"9";10;12;9.70101458289883
2017-10-28;"9";12;14;9.70101458289883
2017-10-28;"9";14;16;9.70101458289883
2017-10-28;"9";16;18;9.70101458289883
2017-10-28;"9";18;20;9.70101458289883
2017-10-28;"9";20;22;9.70101458289883
2017-10-28;"9";22;24;9.70101458289883
2017-10-28;"9";0;2;9.70101458289883
2017-10-29;"9";2;4;14.5515218743482
2017-10-29;"9";4;6;9.70101458289883
2017-10-29;"9";6;8;9.70101458289883
2017-10-29;"9";8;10;9.70101458289883
2017-10-29;"9";10;12;9.70101458289883
2017-10-29;"9";12;14;9.70101458289883
2017-10-29;"9";14;16;9.70101458289883
2017-10-29;"9";16;18;9.70101458289883
2017-10-29;"9";18;20;9.70101458289883
2017-10-29;"9";20;22;9.70101458289883
2017-10-29;"9";22;24;9.70101458289883
2017-10-29;"9";0;2;4.85050729144941
2017-10-30;"9";0;2;9.70101458289883
2017-10-30;"9";2;4;9.70101458289883
2017-10-30;"9";4;6;9.70101458289883
2017-10-30;"9";6;8;9.70101458289883
2017-10-30;"9";8;10;9.70101458289883
2017-10-30;"9";10;12;9.70101458289883
2017-10-30;"9";12;14;9.70101458289883
2017-10-30;"9";14;16;9.70101458289883
2017-10-30;"9";16;18;9.70101458289883
2017-10-30;"9";18;20;9.70101458289883
2017-10-30;"9";20;22;9.70101458289883
2017-10-30;"9";22;24;9.70101458289883
2017-10-31;"9";0;2;9.70101458289883
2017-10-31;"9";2;4;9.70101458289883
2017-10-31;"9";4;6;9.70101458289883
2017-10-31;"9";6;8;9.70101458289883
2017-10-31;"9";8;10;9.70101458289883
2017-10-31;"9";10;12;9.70101458289883
2017-10-31;"9";12;14;9.70101458289883
2017-10-31;"9";14;16;9.70101458289883
2017-10-31;"9";16;18;9.70101458289883
2017-10-31;"9";18;20;9.70101458289883
2017-10-31;"9";20;22;9.70101458289883
2017-10-31;"9";22;24;9.70101458289883
2017-11-01;"9";0;2;1351.46246834847
2017-11-01;"9";2;4;9.70101458289883
2017-11-01;"9";4;6;9.70101458289883
2017-11-01;"9";6;8;9.70101458289883
2017-11-01;"9";8;10;9.70101458289883
2017-11-01;"9";10;12;829.993370850322
2017-11-01;"9";12;14;5015.66666666667
2017-11-01;"9";14;16;5221.51912568306
2017-11-01;"9";16;18;4023.30327868852
2017-11-01;"9";18;20;3625.58344884946
2017-11-01;"9";20;22;4018.59342944275
2017-11-01;"9";22;24;3451.90472878999
2017-11-02;"9";0;2;2292.50945232138
2017-11-02;"9";2;4;1433.97578625104
2017-11-02;"9";4;6;1184.78189071342
2017-11-02;"9";6;8;2686.95597484277
2017-11-02;"9";8;10;5785.44746577876
2017-11-02;"9";10;12;4886.3379128504
2017-11-02;"9";12;14;4245.08021093533
2017-11-02;"9";14;16;5108.26644432092
2017-11-02;"9";16;18;4580.09551602742
2017-11-02;"9";18;20;3755.72684414864
2017-11-02;"9";20;22;3282.04437049362
2017-11-02;"9";22;24;3261.16652766194
2017-11-03;"9";0;2;1937.82290217895
2017-11-03;"9";2;4;1354.65498052309
2017-11-03;"9";4;6;1478.81357818587
2017-11-03;"9";6;8;3697.18354137772
2017-11-03;"9";8;10;6068.17013407305
2017-11-03;"9";10;12;5128.18579234973
2017-11-03;"9";12;14;4699.13661202186
2017-11-03;"9";14;16;4713.33333333333
2017-11-03;"9";16;18;4000.5
2017-11-03;"9";18;20;3479.85328898744
2017-11-03;"9";20;22;3285.85439763489
2017-11-03;"9";22;24;2918.79044969866
2017-11-04;"9";0;2;1910.4968028913
2017-11-04;"9";2;4;1357.78780284043
2017-11-04;"9";4;6;1241.14954051796
2017-11-04;"9";6;8;1492.24403771492
2017-11-04;"9";8;10;4585.67609539656
2017-11-04;"9";10;12;6894.92430131408
2017-11-04;"9";12;14;4795.96538959837
2017-11-04;"9";14;16;4332.84806373911
2017-11-04;"9";16;18;3996.38039651658
2017-11-04;"9";18;20;3447.68441486412
2017-11-04;"9";20;22;3465.27038269551
2017-11-04;"9";22;24;2797.26230191827
2017-11-05;"9";0;2;2005.24286243975
2017-11-05;"9";2;4;1241.98130624362
2017-11-05;"9";4;6;1143.62918638093
2017-11-05;"9";6;8;1192.45911949686
2017-11-05;"9";8;10;2647.64169441361
2017-11-05;"9";10;12;5549.19636414099
2017-11-05;"9";12;14;4647.22217596447
2017-11-05;"9";14;16;3974.17779323134
2017-11-05;"9";16;18;3292.21441817339
2017-11-05;"9";18;20;3170.35957132299
2017-11-05;"9";20;22;3796.20362158167
2017-11-05;"9";22;24;3615.09213941416
2017-11-06;"9";0;2;2098.1402557687
2017-11-06;"9";2;4;1274.78380634391
2017-11-06;"9";4;6;1203.38452977184
2017-11-06;"9";6;8;2220.54088050314
2017-11-06;"9";8;10;5320.49556048835
2017-11-06;"9";10;12;6226.16666666667
2017-11-06;"9";12;14;5958.33333333333
2017-11-06;"9";14;16;5138.5
2017-11-06;"9";16;18;4437.83333333333
2017-11-06;"9";18;20;3444.59454461396
2017-11-06;"9";20;22;4221.79796578826
2017-11-06;"9";22;24;3546.48568251321
2017-11-07;"9";0;2;2507.42716152349
2017-11-07;"9";2;4;1386.29326655537
2017-11-07;"9";4;6;1242.07512520868
2017-11-07;"9";6;8;2063.75471698113
2017-11-07;"9";8;10;5267.61487236404
2017-11-07;"9";10;12;4946.14602998334
2017-11-07;"9";12;14;4276.43799740885
2017-11-07;"9";14;16;4943.79051987768
2017-11-07;"9";16;18;4309.57798165138
2017-11-07;"9";18;20;3248.17521485999
2017-11-07;"9";20;22;3728.58044543018
2017-11-07;"9";22;24;4253.26577703642
2017-11-08;"9";0;2;2519.77175423964
2017-11-08;"9";2;4;1453.72457312546
2017-11-08;"9";4;6;1237.98960653304
2017-11-08;"9";6;8;2190.88395746648
2017-11-08;"9";8;10;5584.51040221914
2017-11-08;"9";10;12;5285.74354704413
2017-11-08;"9";12;14;4610.67485428809
2017-11-08;"9";14;16;4663.05296080067
2017-11-08;"9";16;18;4296.23199888796
2017-11-08;"9";18;20;3888.67442719882
2017-11-08;"9";20;22;4874.98041389505
2017-11-08;"9";22;24;3759.03767028079
2017-11-09;"9";0;2;2038.58285163776
2017-11-09;"9";2;4;1573.81620718463
2017-11-09;"9";4;6;1422.388053467
2017-11-09;"9";6;8;2506.37482653344
2017-11-09;"9";8;10;5733.41867887871
2017-11-09;"9";10;12;5146.02345267832
2017-11-09;"9";12;14;4134.46128226478
2017-11-09;"9";14;16;5811.54431786607
2017-11-09;"9";16;18;5146.03366675928
2017-11-09;"9";18;20;4579.50628930818
2017-11-09;"9";20;22;4939.16296707362
2017-11-09;"9";22;24;3889.48458574181
2017-11-10;"9";0;2;2448.53298141159
2017-11-10;"9";2;4;1872.8323699422
2017-11-10;"9";4;6;1488.09826589595
2017-11-10;"9";6;8;2087.57523598001
2017-11-10;"9";8;10;5672.92559689062
2017-11-10;"9";10;12;5134.03913405495
2017-11-10;"9";12;14;5247.4127116292
2017-11-10;"9";14;16;4739.18106881541
2017-11-10;"9";16;18;4198.95799759192
2017-11-10;"9";18;20;4079.00438961279
2017-11-10;"9";20;22;4779.05031882451
2017-11-10;"9";22;24;3973.17408231368
2017-11-11;"9";0;2;2243.60639777469
2017-11-11;"9";2;4;1975.31996658312
2017-11-11;"9";4;6;1828.81913116124
2017-11-11;"9";6;8;2309.17082755432
2017-11-11;"9";8;10;5979.5693481276
2017-11-11;"9";10;12;7382.68212104386
2017-11-11;"9";12;14;5275.77438460115
2017-11-11;"9";14;16;4280.8445864592
2017-11-11;"9";16;18;4113.11669908308
2017-11-11;"9";18;20;3503.46341463415
2017-11-11;"9";20;22;3199.04471544715
2017-11-11;"9";22;24;2755.77074640705
2017-11-12;"9";0;2;2046.57619577308
2017-11-12;"9";2;4;1346.13606010017
2017-11-12;"9";4;6;1247.93238731219
2017-11-12;"9";6;8;1338.16111573689
2017-11-12;"9";8;10;3342.73105745212
2017-11-12;"9";10;12;6548.88426311407
2017-11-12;"9";12;14;4535.44254787677
2017-11-12;"9";14;16;4561.82128960534
2017-11-12;"9";16;18;3823.97934037428
2017-11-12;"9";18;20;3822.6436494731
2017-11-12;"9";20;22;4356.24570160843
2017-11-12;"9";22;24;3619.25880608083
2017-11-13;"9";0;2;2274.23589102029
2017-11-13;"9";2;4;1274.82567956211
2017-11-13;"9";4;6;1190.65711104926
2017-11-13;"9";6;8;2395.92845257903
2017-11-13;"9";8;10;6067.94647809207
2017-11-13;"9";10;12;6036.83333333333
2017-11-13;"9";12;14;4469.66666666667
2017-11-13;"9";14;16;4467.85560803927
2017-11-13;"9";16;18;4347.4779105307
2017-11-13;"9";18;20;3257.2928452579
2017-11-13;"9";20;22;3656.04464780921
2017-11-13;"9";22;24;4095.35682513205
2017-11-14;"9";0;2;2278.9652294854
2017-11-14;"9";2;4;1430.83119955469
2017-11-14;"9";4;6;1207.8377400501
2017-11-14;"9";6;8;2419.41509433962
2017-11-14;"9";8;10;5648.34406215316
2017-11-14;"9";10;12;4924.81588447653
2017-11-14;"9";12;14;4569.70096269555
2017-11-14;"9";14;16;4995.40476190476
2017-11-14;"9";16;18;4457.69047619048
2017-11-14;"9";18;20;4046.65225424982
2017-11-14;"9";20;22;3999.34589800443
2017-11-14;"9";22;24;3742.0792767733
2017-11-15;"9";0;2;2251.79869408169
2017-11-15;"9";2;4;1180.61485295482
2017-11-15;"9";4;6;992.045412375916
2017-11-15;"9";6;8;1794.16000222148
2017-11-15;"9";8;10;5082.30589803399
2017-11-15;"9";10;12;5082.30589803399
2017-11-15;"9";12;14;4615.82628012885
2017-11-15;"9";14;16;5117.63269462186
2017-11-15;"9";16;18;4244.15916874942
2017-11-15;"9";18;20;3819.25298362476
2017-11-15;"9";20;22;4753.53205661948
2017-11-15;"9";22;24;3753.11808835788
2017-11-16;"9";0;2;2447.07520155685
2017-11-16;"9";2;4;1417.9544695071
2017-11-16;"9";4;6;1302.31620718463
2017-11-16;"9";6;8;2886.32108183079
2017-11-16;"9";8;10;6231.51803051318
2017-11-16;"9";10;12;4889.33333333333
2017-11-16;"9";12;14;4563.83333333333
2017-11-16;"9";14;16;5598.33333333333
2017-11-16;"9";16;18;5122.16666666667
2017-11-16;"9";18;20;3961.12914702893
2017-11-16;"9";20;22;5154.95411699473
2017-11-16;"9";22;24;5102.52585487907
2017-11-17;"9";0;2;2220.48850574713
2017-11-17;"9";2;4;1587.87301587302
2017-11-17;"9";4;6;1572.53174603175
2017-11-17;"9";6;8;2773.20049916805
2017-11-17;"9";8;10;6331.45812534664
2017-11-17;"9";10;12;5075.6216791632
2017-11-17;"9";12;14;5405.29797278534
2017-11-17;"9";14;16;5604.59650097195
2017-11-17;"9";16;18;5293.23428677219
2017-11-17;"9";18;20;4608.05031446541
2017-11-17;"9";20;22;3804.27432482427
2017-11-17;"9";22;24;3280.55747126437
2017-11-18;"9";0;2;2037.11565193217
2017-11-18;"9";2;4;1859.30805269506
2017-11-18;"9";4;6;1659.86742740514
2017-11-18;"9";6;8;2018.65164162493
2017-11-18;"9";8;10;4653.40317195326
2017-11-18;"9";10;12;5806.81902520078
2017-11-18;"9";12;14;4440.3951813902
2017-11-18;"9";14;16;4154.48250971682
2017-11-18;"9";16;18;3826.77928928373
2017-11-18;"9";18;20;2907.85849056604
2017-11-18;"9";20;22;2715.29892711802
2017-11-18;"9";22;24;2277.74339727551
2017-11-19;"9";0;2;2361.01612454823
2017-11-19;"9";2;4;1163.44266629557
2017-11-19;"9";4;6;942.198116708415
2017-11-19;"9";6;8;964.191823899371
2017-11-19;"9";8;10;2096.80873103959
2017-11-19;"9";10;12;5547.69313344438
2017-11-19;"9";12;14;5474.80223949658
2017-11-19;"9";14;16;4641.33333333333
2017-11-19;"9";16;18;2973.5
2017-11-19;"9";18;20;3703.37160288408
2017-11-19;"9";20;22;3880.23405435385
2017-11-19;"9";22;24;4231.4017236586
2017-11-20;"9";0;2;1481.36875491966
2017-11-20;"9";2;4;2015.24976787372
2017-11-20;"9";4;6;855.979805013928
2017-11-20;"9";6;8;1818.54373440532
2017-11-20;"9";8;10;5392.4390536919
2017-11-20;"9";10;12;5318.29778765158
2017-11-20;"9";12;14;4478.32185504027
2017-11-20;"9";14;16;4779.01833842734
2017-11-20;"9";16;18;4130.30128739465
2017-11-20;"9";18;20;3429.86731391586
2017-11-20;"9";20;22;3995.56634304207
2017-11-20;"9";22;24;3238.92670278279
2017-11-21;"9";0;2;1256.72395225152
2017-11-21;"9";2;4;547.768575449512
2017-11-21;"9";4;6;776.17248277395
2017-11-21;"9";6;8;776.17248277395
2017-11-21;"9";8;10;3576.46180632733
