"Date";"contador";"FromHour";"ToHour";"Sum"
2017-10-04;"4";12;14;1124.31230897472
2017-10-04;"4";14;16;1011.98268037418
2017-10-04;"4";16;18;1642
2017-10-04;"4";18;20;989.522327218825
2017-10-04;"4";20;22;1852.83333333333
2017-10-04;"4";22;24;1472.42800296132
2017-10-04;"4";0;2;619.666666666667
2017-10-05;"4";2;4;260.702787811429
2017-10-05;"4";4;6;95.3333333333333
2017-10-05;"4";6;8;1568.73488630061
2017-10-05;"4";8;10;2790.33333333333
2017-10-05;"4";10;12;1512.72016346243
2017-10-05;"4";12;14;842
2017-10-05;"4";14;16;1366.23599556295
2017-10-05;"4";16;18;1026.16666666667
2017-10-05;"4";18;20;939.820584144645
2017-10-05;"4";20;22;2137.83333333333
2017-10-05;"4";22;24;3011.79023307436
2017-10-05;"4";0;2;6483.16666666667
2017-10-06;"4";2;4;1652.37238571164
2017-10-06;"4";4;6;275
2017-10-06;"4";6;8;2918.4128745838
2017-10-06;"4";8;10;1962.16666666667
2017-10-06;"4";10;12;367.301560758083
2017-10-06;"4";12;14;411.5
2017-10-06;"4";14;16;397.200905646428
2017-10-06;"4";16;18;334.666666666667
2017-10-06;"4";18;20;224.600111234705
2017-10-06;"4";20;22;283.166666666667
2017-10-06;"4";22;24;405.911394746578
2017-10-06;"4";0;2;216
2017-10-07;"4";2;4;136.147227621957
2017-10-07;"4";4;6;49.1666666666667
2017-10-07;"4";6;8;113.097318539066
2017-10-07;"4";8;10;264
2017-10-07;"4";10;12;321.246538425797
2017-10-07;"4";12;14;183
2017-10-07;"4";14;16;208.233924611973
2017-10-07;"4";16;18;295.5
2017-10-07;"4";18;20;250.789024842417
2017-10-07;"4";20;22;180
2017-10-07;"4";22;24;298.405607995558
2017-10-07;"4";0;2;223
2017-10-08;"4";2;4;143.736245954693
2017-10-08;"4";4;6;59.1666666666667
2017-10-08;"4";6;8;139.313894288624
2017-10-08;"4";8;10;418
2017-10-08;"4";10;12;293.83426183844
2017-10-08;"4";12;14;198.5
2017-10-08;"4";14;16;275.930883032825
2017-10-08;"4";16;18;254.666666666667
2017-10-08;"4";18;20;196.933444568039
2017-10-08;"4";20;22;221.666666666667
2017-10-08;"4";22;24;474.835180055402
2017-10-08;"4";0;2;382.757714762302
2017-10-09;"4";2;4;33.1006394217403
2017-10-09;"4";4;6;107
2017-10-09;"4";6;8;209.222376329172
2017-10-09;"4";8;10;489.5
2017-10-09;"4";10;12;575.29687935358
2017-10-09;"4";12;14;644
2017-10-09;"4";14;16;1255.18181818182
2017-10-09;"4";16;18;704.5
2017-10-09;"4";18;20;540.181038479369
2017-10-09;"4";20;22;1970.5
2017-10-09;"4";22;24;1266.68960414354
2017-10-09;"4";0;2;388.166666666667
2017-10-10;"4";2;4;378.940849763954
2017-10-10;"4";4;6;411.885587336851
2017-10-10;"4";6;8;1382.55419790799
2017-10-10;"4";8;10;2285.83333333333
2017-10-10;"4";10;12;1285.50058661891
2017-10-10;"4";12;14;1149.27907622958
2017-10-10;"4";14;16;1149.27907622958
2017-10-10;"4";16;18;1149.27907622958
2017-10-10;"4";18;20;967.584694392129
2017-10-10;"4";20;22;2709.16666666667
2017-10-10;"4";22;24;1626.02935737402
2017-10-10;"4";0;2;448
2017-10-11;"4";2;4;99.9777901166019
2017-10-11;"4";4;6;148.5
2017-10-11;"4";6;8;1758.51183869774
2017-10-11;"4";8;10;2019.16666666667
2017-10-11;"4";10;12;854.739388873409
2017-10-11;"4";12;14;729.833333333333
2017-10-11;"4";14;16;1476.60955549395
2017-10-11;"4";16;18;1090.16666666667
2017-10-11;"4";18;20;926.617974401781
2017-10-11;"4";20;22;2383.33333333333
2017-10-11;"4";22;24;1243.67850536441
2017-10-11;"4";0;2;409.666666666667
2017-10-12;"4";2;4;133.816671295011
2017-10-12;"4";4;6;123.833333333333
2017-10-12;"4";6;8;1649.78480310593
2017-10-12;"4";8;10;1626.66666666667
2017-10-12;"4";10;12;444.33356565375
2017-10-12;"4";12;14;260.833333333333
2017-10-12;"4";14;16;708.362997874503
2017-10-12;"4";16;18;573.833333333333
2017-10-12;"4";18;20;303.152990264256
2017-10-12;"4";20;22;1811.16666666667
2017-10-12;"4";22;24;1160.87538162642
2017-10-12;"4";0;2;385.833333333333
2017-10-13;"4";2;4;103.800027754649
2017-10-13;"4";4;6;138.5
2017-10-13;"4";6;8;1944.26537216828
2017-10-13;"4";8;10;1443.33333333333
2017-10-13;"4";10;12;266.326177864511
2017-10-13;"4";12;14;303.833333333333
2017-10-13;"4";14;16;705.526719253416
2017-10-13;"4";16;18;815.909343406288
2017-10-13;"4";18;20;638.337295856016
2017-10-13;"4";20;22;382.5
2017-10-13;"4";22;24;504.178135405105
2017-10-13;"4";0;2;264.5
2017-10-14;"4";2;4;241.641673609183
2017-10-14;"4";4;6;310
2017-10-14;"4";6;8;1389.48821081831
2017-10-14;"4";8;10;379.666666666667
2017-10-14;"4";10;12;197.973158725736
2017-10-14;"4";12;14;169.166666666667
2017-10-14;"4";14;16;178.267119489881
2017-10-14;"4";16;18;315.5
2017-10-14;"4";18;20;203.155858613972
2017-10-14;"4";20;22;245.5
2017-10-14;"4";22;24;300.444752658345
2017-10-14;"4";0;2;179.166666666667
2017-10-15;"4";2;4;107.029320302088
2017-10-15;"4";4;6;103.953798311861
2017-10-15;"4";6;8;244.568043832371
2017-10-15;"4";8;10;310.5
2017-10-15;"4";10;12;63.0919476177208
2017-10-15;"4";12;14;140.166666666667
2017-10-15;"4";14;16;373.500462320851
2017-10-15;"4";16;18;333.833333333333
2017-10-15;"4";18;20;149.250115901715
2017-10-15;"4";20;22;411.166666666667
2017-10-15;"4";22;24;504.116847071885
2017-10-15;"4";0;2;285.333333333333
2017-10-16;"4";2;4;262.108349532537
2017-10-16;"4";4;6;11.9166666666667
2017-10-16;"4";6;8;368.450147983722
2017-10-16;"4";8;10;515.166666666667
2017-10-16;"4";10;12;617.168987929434
2017-10-16;"4";12;14;641.333333333333
2017-10-16;"4";14;16;1158.58167036216
2017-10-16;"4";16;18;1368.66666666667
2017-10-16;"4";18;20;1146.05827765405
2017-10-16;"4";20;22;1578.16666666667
2017-10-16;"4";22;24;1237.20160843039
2017-10-16;"4";0;2;385
2017-10-17;"4";2;4;76.1500092541181
2017-10-17;"4";4;6;80
2017-10-17;"4";6;8;1382.45597484277
2017-10-17;"4";8;10;2258.66666666667
2017-10-17;"4";10;12;2464.98708298485
2017-10-17;"4";12;14;774.833333333333
2017-10-17;"4";14;16;1134.81874236196
2017-10-17;"4";16;18;1275.85823797356
2017-10-17;"4";18;20;1030.46861459838
2017-10-17;"4";20;22;2357.5
2017-10-17;"4";22;24;1541.64494963497
2017-10-17;"4";0;2;401.333333333333
2017-10-18;"4";2;4;379.578375826251
2017-10-18;"4";4;6;407.932011331445
2017-10-18;"4";6;8;1348.98630783758
2017-10-18;"4";8;10;2009.5
2017-10-18;"4";10;12;973.243196805053
2017-10-18;"4";12;14;601.333333333333
2017-10-18;"4";14;16;972.751291451425
2017-10-18;"4";16;18;1103.81603066156
2017-10-18;"4";18;20;862.139421207576
2017-10-18;"4";20;22;2073.5
2017-10-18;"4";22;24;773.440732100206
2017-10-18;"4";0;2;439.926678886852
2017-10-19;"4";2;4;335.115952896739
2017-10-19;"4";4;6;118.5
2017-10-19;"4";6;8;1416.26773857961
2017-10-19;"4";8;10;1714.14565597477
2017-10-19;"4";10;12;1714.14565597477
2017-10-19;"4";12;14;1714.14565597477
2017-10-19;"4";14;16;1714.14565597477
2017-10-19;"4";16;18;1714.14565597477
2017-10-19;"4";18;20;1714.14565597477
2017-10-19;"4";20;22;1714.14565597477
2017-10-19;"4";22;24;1592.61741204922
2017-10-19;"4";0;2;1198.5
2017-10-20;"4";2;4;386.741742991951
2017-10-20;"4";4;6;107
2017-10-20;"4";6;8;2401.18215441516
2017-10-20;"4";8;10;1851.83333333333
2017-10-20;"4";10;12;494.657630414806
2017-10-20;"4";12;14;455.452738657492
2017-10-20;"4";14;16;455.452738657492
2017-10-20;"4";16;18;455.452738657492
2017-10-20;"4";18;20;455.452738657492
2017-10-20;"4";20;22;455.452738657492
2017-10-20;"4";22;24;469.188144238098
2017-10-20;"4";0;2;358.333333333333
2017-10-21;"4";2;4;245.23341659728
2017-10-21;"4";4;6;129.166666666667
2017-10-21;"4";6;8;297.92506244796
2017-10-21;"4";8;10;431.333333333333
2017-10-21;"4";10;12;173.214544441349
2017-10-21;"4";12;14;127.666666666667
2017-10-21;"4";14;16;154.55019412091
2017-10-21;"4";16;18;187.666666666667
2017-10-21;"4";18;20;166.277932313398
2017-10-21;"4";20;22;217
2017-10-21;"4";22;24;299.750415973378
2017-10-21;"4";0;2;277.666666666667
2017-10-22;"4";2;4;143.568754859491
2017-10-22;"4";4;6;115.961346217927
2017-10-22;"4";6;8;178.8732644674
2017-10-22;"4";8;10;293
2017-10-22;"4";10;12;129.367335562988
2017-10-22;"4";12;14;142.333333333333
2017-10-22;"4";14;16;365.983915696062
2017-10-22;"4";16;18;576.166666666667
2017-10-22;"4";18;20;286.155728587319
2017-10-22;"4";20;22;485.666666666667
2017-10-22;"4";22;24;451.078061413245
2017-10-22;"4";0;2;303
2017-10-23;"4";2;4;60.6555678875324
2017-10-23;"4";4;6;23.8333333333333
2017-10-23;"4";6;8;336.666666666667
2017-10-23;"4";8;10;723
2017-10-23;"4";10;12;874.723426126577
2017-10-23;"4";12;14;916.152692115353
2017-10-23;"4";14;16;849.505612046452
2017-10-23;"4";16;18;724
2017-10-23;"4";18;20;957.986969762441
2017-10-23;"4";20;22;962.251921355597
2017-10-23;"4";22;24;962.251921355597
2017-10-23;"4";0;2;962.251921355597
2017-10-24;"4";2;4;733.390912270955
2017-10-24;"4";4;6;135.333333333333
2017-10-24;"4";6;8;1901.59929766195
2017-10-24;"4";8;10;2116.5
2017-10-24;"4";10;12;1449.73984759781
2017-10-24;"4";12;14;1145.66666666667
2017-10-24;"4";14;16;1593.80789171574
2017-10-24;"4";16;18;1767.80357738029
2017-10-24;"4";18;20;1407.73080768803
2017-10-24;"4";20;22;3321.5
2017-10-24;"4";22;24;1781.43433222346
2017-10-24;"4";0;2;256.666666666667
2017-10-25;"4";2;4;163.811117282236
2017-10-25;"4";4;6;127.666666666667
2017-10-25;"4";6;8;1956.93396226415
2017-10-25;"4";8;10;1978.5
2017-10-25;"4";10;12;1245.13069571016
2017-10-25;"4";12;14;1284.28539675483
2017-10-25;"4";14;16;1208.96406608876
2017-10-25;"4";16;18;1752.66666666667
2017-10-25;"4";18;20;1202.29664161796
2017-10-25;"4";20;22;2730.5
2017-10-25;"4";22;24;1627.96894065446
2017-10-25;"4";0;2;365.833333333333
2017-10-26;"4";2;4;215.333333333333
2017-10-26;"4";4;6;117.666666666667
2017-10-26;"4";6;8;2173.95202440377
2017-10-26;"4";8;10;2246.33333333333
2017-10-26;"4";10;12;1902.06492059069
2017-10-26;"4";12;14;1267.16666666667
2017-10-26;"4";14;16;2037.38740987243
2017-10-26;"4";16;18;969.333333333333
2017-10-26;"4";18;20;1584.21227289581
2017-10-26;"4";20;22;3028.33333333333
2017-10-26;"4";22;24;1708.78061649542
2017-10-26;"4";0;2;379.666666666667
2017-10-27;"4";2;4;382.718717606989
2017-10-27;"4";4;6;411.816970235451
2017-10-27;"4";6;8;1814.17340441285
2017-10-27;"4";8;10;2118.16666666667
2017-10-27;"4";10;12;448.612322092576
2017-10-27;"4";12;14;341.582254135146
2017-10-27;"4";14;16;341.582254135146
2017-10-27;"4";16;18;341.582254135146
2017-10-27;"4";18;20;341.582254135146
2017-10-27;"4";20;22;341.582254135146
2017-10-27;"4";22;24;316.427725776809
2017-10-27;"4";0;2;209.166666666667
2017-10-28;"4";2;4;111.477552531704
2017-10-28;"4";4;6;99.9722299361289
2017-10-28;"4";6;8;136.980792372489
2017-10-28;"4";8;10;163
2017-10-28;"4";10;12;73.9336677814939
2017-10-28;"4";12;14;70
2017-10-28;"4";14;16;124.566833056018
2017-10-28;"4";16;18;180
2017-10-28;"4";18;20;150.01944984718
2017-10-28;"4";20;22;198.5
2017-10-28;"4";22;24;254.600037016472
2017-10-28;"4";0;2;317
2017-10-29;"4";2;4;172.833333333333
2017-10-29;"4";4;6;29.9828941285252
2017-10-29;"4";6;8;176.322699953768
2017-10-29;"4";8;10;166.07560137457
2017-10-29;"4";10;12;102.380328782391
2017-10-29;"4";12;14;122.237593568062
2017-10-29;"4";14;16;303.107152758525
2017-10-29;"4";16;18;251.602920723227
2017-10-29;"4";18;20;173.063977746871
2017-10-29;"4";20;22;218.894701766078
2017-10-29;"4";22;24;375.874708430523
2017-10-29;"4";0;2;187.937354215262
2017-10-30;"4";0;2;444.770687548595
2017-10-30;"4";2;4;160.542652449184
2017-10-30;"4";4;6;167.661532056619
2017-10-30;"4";6;8;197.996808215376
2017-10-30;"4";8;10;460.17342780402
2017-10-30;"4";10;12;468.130036121145
2017-10-30;"4";12;14;468.130036121145
2017-10-30;"4";14;16;1151.72492358989
2017-10-30;"4";16;18;814.07341490545
2017-10-30;"4";18;20;454.482573229514
2017-10-30;"4";20;22;1650.73258395781
2017-10-30;"4";22;24;1333.126561199
2017-10-31;"4";0;2;1097.08551628848
2017-10-31;"4";2;4;1293.79086363831
2017-10-31;"4";4;6;1293.79086363831
2017-10-31;"4";6;8;1293.79086363831
2017-10-31;"4";8;10;1293.79086363831
2017-10-31;"4";10;12;1293.79086363831
2017-10-31;"4";12;14;1293.79086363831
2017-10-31;"4";14;16;1730.97658219734
2017-10-31;"4";16;18;1183.16666666667
2017-10-31;"4";18;20;1220
2017-10-31;"4";20;22;1220
2017-10-31;"4";22;24;1220
2017-11-01;"4";0;2;860.666666666667
2017-11-01;"4";2;4;362.333333333333
2017-11-01;"4";4;6;68.4281951760466
2017-11-01;"4";6;8;2331.12203123556
2017-11-01;"4";8;10;1667.91580756014
2017-11-01;"4";10;12;150.758474969815
2017-11-01;"4";12;14;26.1461453133666
2017-11-01;"4";14;16;236.320576816417
2017-11-01;"4";16;18;409.406345502028
2017-11-01;"4";18;20;772.128688114686
2017-11-01;"4";20;22;772.128688114686
2017-11-01;"4";22;24;962.991331888648
2017-11-02;"4";0;2;413.639266870314
2017-11-02;"4";2;4;195.982967694159
2017-11-02;"4";4;6;110.756356911697
2017-11-02;"4";6;8;2050.11881645862
2017-11-02;"4";8;10;1963.50245465829
2017-11-02;"4";10;12;1132.44039348636
2017-11-02;"4";12;14;1132.44039348636
2017-11-02;"4";14;16;1310.71774208488
2017-11-02;"4";16;18;1941.59473489062
2017-11-02;"4";18;20;1126.30663700408
2017-11-02;"4";20;22;2344.96927632797
2017-11-02;"4";22;24;1606.50342402369
2017-11-03;"4";0;2;280.529819694868
2017-11-03;"4";2;4;169.74826629681
2017-11-03;"4";4;6;103.064059900166
2017-11-03;"4";6;8;2187.60288408209
2017-11-03;"4";8;10;1793.84392419175
2017-11-03;"4";10;12;437.794871794872
2017-11-03;"4";12;14;192.230726566833
2017-11-03;"4";14;16;316.936217415419
2017-11-03;"4";16;18;360.164718976071
2017-11-03;"4";18;20;224.602392877017
2017-11-03;"4";20;22;231.492235163616
2017-11-03;"4";22;24;325.224902939545
2017-11-04;"4";0;2;187.682087616931
2017-11-04;"4";2;4;143.00958599611
2017-11-04;"4";4;6;59.9692179700499
2017-11-04;"4";6;8;145.480865224626
2017-11-04;"4";8;10;181.639097744361
2017-11-04;"4";10;12;163.919799498747
2017-11-04;"4";12;14;146.105068442471
2017-11-04;"4";14;16;189.961709211987
2017-11-04;"4";16;18;137.726703755216
2017-11-04;"4";18;20;111.537320352341
2017-11-04;"4";20;22;130.756356911697
2017-11-04;"4";22;24;222.285483125289
2017-11-05;"4";0;2;253.816208460613
2017-11-05;"4";2;4;120.656021475516
2017-11-05;"4";4;6;61.3114226287147
2017-11-05;"4";6;8;141.550559876913
2017-11-05;"4";8;10;141.550559876913
2017-11-05;"4";10;12;141.550559876913
2017-11-05;"4";12;14;141.550559876913
2017-11-05;"4";14;16;141.550559876913
2017-11-05;"4";16;18;141.550559876913
2017-11-05;"4";18;20;160.297190643075
2017-11-05;"4";20;22;262.387038578962
2017-11-05;"4";22;24;399.09644740494
2017-11-06;"4";0;2;442.073485164098
2017-11-06;"4";2;4;162.14457482757
2017-11-06;"4";4;6;19.2363115057344
2017-11-06;"4";6;8;265.658157602664
2017-11-06;"4";8;10;548.138131464228
2017-11-06;"4";10;12;863.150696640738
2017-11-06;"4";12;14;863.150696640738
2017-11-06;"4";14;16;863.150696640738
2017-11-06;"4";16;18;863.150696640738
2017-11-06;"4";18;20;863.150696640738
2017-11-06;"4";20;22;863.150696640738
2017-11-06;"4";22;24;1192.10388352281
2017-11-07;"4";0;2;463.699222006113
2017-11-07;"4";2;4;185.186903769566
2017-11-07;"4";4;6;64.6051026067665
2017-11-07;"4";6;8;1713.62839711592
2017-11-07;"4";8;10;1946.1902909424
2017-11-07;"4";10;12;1287.10364629967
2017-11-07;"4";12;14;1287.10364629967
2017-11-07;"4";14;16;1287.10364629967
2017-11-07;"4";16;18;1287.10364629967
2017-11-07;"4";18;20;595.361532207437
2017-11-07;"4";20;22;1570.30698104485
2017-11-07;"4";22;24;1278.19533055941
2017-11-08;"4";0;2;431.360748356025
2017-11-08;"4";2;4;179.850375104196
2017-11-08;"4";4;6;72.2820299500832
2017-11-08;"4";6;8;1766.13477537438
2017-11-08;"4";8;10;1975.10268948655
2017-11-08;"4";10;12;1012.22493887531
2017-11-08;"4";12;14;1012.22493887531
2017-11-08;"4";14;16;1266.84311328443
2017-11-08;"4";16;18;1018.36867000556
2017-11-08;"4";18;20;634.499443516973
2017-11-08;"4";20;22;1823.96866333888
2017-11-08;"4";22;24;1480.15169162507
2017-11-09;"4";0;2;392.221003424975
2017-11-09;"4";2;4;143.960011108026
2017-11-09;"4";4;6;143.960011108026
2017-11-09;"4";6;8;1735.9256687957
2017-11-09;"4";8;10;1783.50707564644
2017-11-09;"4";10;12;1076.23916425872
2017-11-09;"4";12;14;1076.23916425872
2017-11-09;"4";14;16;1382.27917314959
2017-11-09;"4";16;18;1169.21557719054
2017-11-09;"4";18;20;762.17454798331
2017-11-09;"4";20;22;2878.8026096613
2017-11-09;"4";22;24;2155.17009069036
2017-11-10;"4";0;2;229.576563952267
2017-11-10;"4";2;4;225.288648348598
2017-11-10;"4";4;6;179.914470642626
2017-11-10;"4";6;8;1660.44683310217
2017-11-10;"4";8;10;1714.74054982818
2017-11-10;"4";10;12;557.897278722021
2017-11-10;"4";12;14;293.96070588671
2017-11-10;"4";14;16;347.980667740681
2017-11-10;"4";16;18;347.980667740681
2017-11-10;"4";18;20;226.029627983631
2017-11-10;"4";20;22;141.222098792861
2017-11-10;"4";22;24;163.963563652522
2017-11-11;"4";0;2;168.148448492928
2017-11-11;"4";2;4;170.7596830334
2017-11-11;"4";4;6;143.761508596783
2017-11-11;"4";6;8;129.955352190793
2017-11-11;"4";8;10;111.472623011469
2017-11-11;"4";10;12;53.8163152053274
2017-11-11;"4";12;14;79.8887468030691
2017-11-11;"4";14;16;92.0716112531969
2017-11-11;"4";16;18;92.0716112531969
2017-11-11;"4";18;20;104.647058823529
2017-11-11;"4";20;22;225.34608985025
2017-11-11;"4";22;24;206.737659456461
2017-11-12;"4";0;2;231.762100253616
2017-11-12;"4";2;4;153.824817180413
2017-11-12;"4";4;6;133.782015718909
2017-11-12;"4";6;8;116.13476652797
2017-11-12;"4";8;10;103.969309620847
2017-11-12;"4";10;12;55.5761393108559
2017-11-12;"4";12;14;55.5761393108559
2017-11-12;"4";14;16;55.5761393108559
2017-11-12;"4";16;18;55.5761393108559
2017-11-12;"4";18;20;85.3187600345807
2017-11-12;"4";20;22;236.564521204717
2017-11-12;"4";22;24;295.884933636919
2017-11-13;"4";0;2;307.109133485126
2017-11-13;"4";2;4;137.544612280409
2017-11-13;"4";4;6;89.9657787643359
2017-11-13;"4";6;8;165.478727339993
2017-11-13;"4";8;10;505.878535963356
2017-11-13;"4";10;12;980.146603124399
2017-11-13;"4";12;14;980.146603124399
2017-11-13;"4";14;16;980.146603124399
2017-11-13;"4";16;18;980.146603124399
2017-11-13;"4";18;20;980.146603124399
2017-11-13;"4";20;22;980.146603124399
2017-11-13;"4";22;24;1085.02809893218
2017-11-14;"4";0;2;348.316894368544
2017-11-14;"4";2;4;159.94668443852
2017-11-14;"4";4;6;159.94668443852
2017-11-14;"4";6;8;1820.15644785072
2017-11-14;"4";8;10;2037.60272005928
2017-11-14;"4";10;12;1158.17098397604
2017-11-14;"4";12;14;1158.17098397604
2017-11-14;"4";14;16;1158.17098397604
2017-11-14;"4";16;18;1158.17098397604
2017-11-14;"4";18;20;524.482771928741
2017-11-14;"4";20;22;2184.73793677205
2017-11-14;"4";22;24;1267.21547420965
2017-11-15;"4";0;2;375.666666666667
2017-11-15;"4";2;4;178.333333333333
2017-11-15;"4";4;6;153.023017193566
2017-11-15;"4";6;8;2582.24403771492
2017-11-15;"4";8;10;2514.71752196024
2017-11-15;"4";10;12;1070.78386500231
2017-11-15;"4";12;14;1182.28662514828
2017-11-15;"4";14;16;2262.01067615658
2017-11-15;"4";16;18;2262.01067615658
2017-11-15;"4";18;20;1367.71871293001
2017-11-15;"4";20;22;2140.34096162737
2017-11-15;"4";22;24;1657.67591308368
2017-11-16;"4";0;2;798.989725076368
2017-11-16;"4";2;4;133.826946218643
2017-11-16;"4";4;6;170.730726566833
2017-11-16;"4";6;8;1841.10288408209
2017-11-16;"4";8;10;1875.95689974103
2017-11-16;"4";10;12;803.432667406585
2017-11-16;"4";12;14;647.300296956199
2017-11-16;"4";14;16;1643.62360801782
2017-11-16;"4";16;18;1486.71046770601
2017-11-16;"4";18;20;996.148849294729
2017-11-16;"4";20;22;2813.78062875636
2017-11-16;"4";22;24;2534.72399445215
2017-11-17;"4";0;2;583.223925358214
2017-11-17;"4";2;4;415.861379540153
2017-11-17;"4";4;6;415.861379540153
2017-11-17;"4";6;8;2293.87343107853
2017-11-17;"4";8;10;1812.02130117364
2017-11-17;"4";10;12;820.535763792625
2017-11-17;"4";12;14;519.960317460317
2017-11-17;"4";14;16;386.349206349206
2017-11-17;"4";16;18;387.011878247958
2017-11-17;"4";18;20;189.277654046028
2017-11-17;"4";20;22;234.584535701073
2017-11-17;"4";22;24;233.782278949316
2017-11-18;"4";0;2;192.95209027007
2017-11-18;"4";2;4;141.47021827599
2017-11-18;"4";4;6;83.8076745261211
2017-11-18;"4";6;8;106.984049930652
2017-11-18;"4";8;10;191.458934517203
2017-11-18;"4";10;12;89.9744728079911
2017-11-18;"4";12;14;130.113402061856
2017-11-18;"4";14;16;132.403826506919
2017-11-18;"4";16;18;193.893370421882
2017-11-18;"4";18;20;97.7039870190079
2017-11-18;"4";20;22;219.199944536883
2017-11-18;"4";22;24;253.750415973378
2017-11-19;"4";0;2;258.5
2017-11-19;"4";2;4;135.333333333333
2017-11-19;"4";4;6;83.8076745261211
2017-11-19;"4";6;8;88.4840499306519
2017-11-19;"4";8;10;161.479467258602
2017-11-19;"4";10;12;47.6539030706622
2017-11-19;"4";12;14;62.3745360059391
2017-11-19;"4";14;16;147.02561247216
2017-11-19;"4";16;18;213.929446145282
2017-11-19;"4";18;20;117.726412468689
2017-11-19;"4";20;22;321.557158712542
2017-11-19;"4";22;24;307.598594154643
2017-11-20;"4";0;2;407.300796075164
2017-11-20;"4";2;4;215.146440803481
2017-11-20;"4";4;6;59.9794786466999
2017-11-20;"4";6;8;123.987243483084
2017-11-20;"4";8;10;439.224259598822
2017-11-20;"4";10;12;472.078679779963
2017-11-20;"4";12;14;472.078679779963
2017-11-20;"4";14;16;902.648413624493
2017-11-20;"4";16;18;1055.87396790055
2017-11-20;"4";18;20;596.16940346971
2017-11-20;"4";20;22;2437.0329263781
2017-11-20;"4";22;24;1958.02497225305
2017-11-21;"4";0;2;2718.63242642976
2017-11-21;"4";2;4;169.145382195077
2017-11-21;"4";4;6;174.605068442471
2017-11-21;"4";6;8;1591.29504254532
2017-11-21;"4";8;10;2105.76028663893
2017-11-21;"4";10;12;1299.47711511789
2017-11-21;"4";12;14;929.253975314133
2017-11-21;"4";14;16;1337.03991993773
2017-11-21;"4";16;18;1337.03991993773
2017-11-21;"4";18;20;633.432651321398
2017-11-21;"4";20;22;3912.27839437662
2017-11-21;"4";22;24;6691.87125416204
2017-11-22;"4";0;2;2686.36202109939
2017-11-22;"4";2;4;4697.16648158431
2017-11-22;"4";4;6;5187.24008256049
2017-11-22;"4";6;8;6337.53540289887
2017-11-22;"4";8;10;6337.53540289887
2017-11-22;"4";10;12;3145.36095222228
2017-11-22;"4";12;14;871.765840987105
2017-11-22;"4";14;16;1195.7688561091
2017-11-22;"4";16;18;1675.47161936561
2017-11-22;"4";18;20;733.063439065108
2017-11-22;"4";20;22;2103.46047156727
2017-11-22;"4";22;24;1911.20966250578
2017-11-23;"4";0;2;1080.81159121307
2017-11-23;"4";2;4;174.472330186933
