"Date";"contador";"FromHour";"ToHour";"Sum"
2017-10-25;"8";12;14;30.910652053134
2017-10-25;"8";14;16;30.910652053134
2017-10-25;"8";16;18;1206.36368840177
2017-10-25;"8";18;20;1234.14210380239
2017-10-25;"8";20;22;1157.33333333333
2017-10-25;"8";22;24;805.767148683723
2017-10-25;"8";0;2;337.333333333333
2017-10-26;"8";2;4;155.311117282236
2017-10-26;"8";4;6;176.666666666667
2017-10-26;"8";6;8;900.794515471558
2017-10-26;"8";8;10;894.228416211378
2017-10-26;"8";10;12;143.346606167238
2017-10-26;"8";12;14;143.346606167238
2017-10-26;"8";14;16;253.784856622527
2017-10-26;"8";16;18;787.55994876306
2017-10-26;"8";18;20;203.342747349414
2017-10-26;"8";20;22;203.342747349414
2017-10-26;"8";22;24;113.116131919688
2017-10-26;"8";0;2;98.6666666666667
2017-10-27;"8";2;4;169.057644945651
2017-10-27;"8";4;6;167.990667185156
2017-10-27;"8";6;8;472.261689165417
2017-10-27;"8";8;10;890.358268697962
2017-10-27;"8";10;12;70.7677186384906
2017-10-27;"8";12;14;70.7677186384906
2017-10-27;"8";14;16;70.7677186384906
2017-10-27;"8";16;18;70.7677186384906
2017-10-27;"8";18;20;70.7677186384906
2017-10-27;"8";20;22;70.7677186384906
2017-10-27;"8";22;24;68.1105216206347
2017-10-27;"8";0;2;68.0188941372603
2017-10-28;"8";2;4;110.943410206539
2017-10-28;"8";4;6;169.333333333333
2017-10-28;"8";6;8;257.341547109383
2017-10-28;"8";8;10;260.008497009706
2017-10-28;"8";10;12;260.008497009706
2017-10-28;"8";12;14;260.008497009706
2017-10-28;"8";14;16;260.008497009706
2017-10-28;"8";16;18;260.008497009706
2017-10-28;"8";18;20;260.008497009706
2017-10-28;"8";20;22;260.008497009706
2017-10-28;"8";22;24;145.930681722563
2017-10-28;"8";0;2;15.5560356801136
2017-10-29;"8";2;4;23.3340535201704
2017-10-29;"8";4;6;15.5560356801136
2017-10-29;"8";6;8;82.9632190293939
2017-10-29;"8";8;10;867.185596593539
2017-10-29;"8";10;12;1573.98944737573
2017-10-29;"8";12;14;958.941634241245
2017-10-29;"8";14;16;962.019640541041
2017-10-29;"8";16;18;848.801518940446
2017-10-29;"8";18;20;670.00963230527
2017-10-29;"8";20;22;630.917986037813
2017-10-29;"8";22;24;591.96711293817
2017-10-29;"8";0;2;295.983556469085
2017-10-30;"8";0;2;493.316889802418
2017-10-30;"8";2;4;136.398903764606
2017-10-30;"8";4;6;227.806055943757
2017-10-30;"8";6;8;373.870119879479
2017-10-30;"8";8;10;373.870119879479
2017-10-30;"8";10;12;373.870119879479
2017-10-30;"8";12;14;373.870119879479
2017-10-30;"8";14;16;373.870119879479
2017-10-30;"8";16;18;373.870119879479
2017-10-30;"8";18;20;1522.46233732932
2017-10-30;"8";20;22;1170.62291434928
2017-10-30;"8";22;24;820.044493882091
2017-10-31;"8";0;2;241.269122737721
2017-10-31;"8";2;4;489.097084559148
2017-10-31;"8";4;6;489.097084559148
2017-10-31;"8";6;8;489.097084559148
2017-10-31;"8";8;10;489.097084559148
2017-10-31;"8";10;12;489.097084559148
2017-10-31;"8";12;14;489.097084559148
2017-10-31;"8";14;16;489.097084559148
2017-10-31;"8";16;18;489.097084559148
2017-10-31;"8";18;20;489.097084559148
2017-10-31;"8";20;22;489.097084559148
2017-10-31;"8";22;24;261.185118378767
2017-11-01;"8";0;2;0.714299886902518
2017-11-01;"8";2;4;0.714299886902518
2017-11-01;"8";4;6;0.714299886902518
2017-11-01;"8";6;8;0.714299886902518
2017-11-01;"8";8;10;0.714299886902518
2017-11-01;"8";10;12;0.714299886902518
2017-11-01;"8";12;14;0.714299886902518
2017-11-01;"8";14;16;0.714299886902518
2017-11-01;"8";16;18;0.714299886902518
2017-11-01;"8";18;20;0.714299886902518
2017-11-01;"8";20;22;0.714299886902518
2017-11-01;"8";22;24;0.714299886902518
2017-11-02;"8";0;2;118.211954411617
2017-11-02;"8";2;4;28.3809599396813
2017-11-02;"8";4;6;306.176186673148
2017-11-02;"8";6;8;587.520400013889
2017-11-02;"8";8;10;587.520400013889
2017-11-02;"8";10;12;587.520400013889
2017-11-02;"8";12;14;612.047756988105
2017-11-02;"8";14;16;640.079022101494
2017-11-02;"8";16;18;640.079022101494
2017-11-02;"8";18;20;640.079022101494
2017-11-02;"8";20;22;640.079022101494
2017-11-02;"8";22;24;171.333784907004
2017-11-03;"8";0;2;120.521668680329
2017-11-03;"8";2;4;235.709608936331
2017-11-03;"8";4;6;235.709608936331
2017-11-03;"8";6;8;235.709608936331
2017-11-03;"8";8;10;235.709608936331
2017-11-03;"8";10;12;235.709608936331
2017-11-03;"8";12;14;128.200864697396
2017-11-03;"8";14;16;5.33372842432773
2017-11-03;"8";16;18;5.33372842432773
2017-11-03;"8";18;20;5.33372842432773
2017-11-03;"8";20;22;5.33372842432773
2017-11-03;"8";22;24;5.33372842432773
2017-11-04;"8";0;2;11.0001975454972
2017-11-04;"8";2;4;5.33372842432773
2017-11-04;"8";4;6;419.225066098858
2017-11-04;"8";6;8;747.958446752958
2017-11-04;"8";8;10;747.958446752958
2017-11-04;"8";10;12;1569.26938687683
2017-11-04;"8";12;14;95.0087971108436
2017-11-04;"8";14;16;95.0087971108436
2017-11-04;"8";16;18;95.0087971108436
2017-11-04;"8";18;20;95.0087971108436
2017-11-04;"8";20;22;95.0087971108436
2017-11-04;"8";22;24;58.4491362368944
2017-11-05;"8";0;2;165.666666666667
2017-11-05;"8";2;4;16.6666666666667
2017-11-05;"8";4;6;74.2403754129233
2017-11-05;"8";6;8;196.667963323145
2017-11-05;"8";8;10;475.111111111111
2017-11-05;"8";10;12;186.666666666667
2017-11-05;"8";12;14;186.666666666667
2017-11-05;"8";14;16;186.666666666667
2017-11-05;"8";16;18;186.666666666667
2017-11-05;"8";18;20;186.666666666667
2017-11-05;"8";20;22;351.83586701273
2017-11-05;"8";22;24;901.353355580274
2017-11-06;"8";0;2;407.940542550935
2017-11-06;"8";2;4;131.330372015547
2017-11-06;"8";4;6;158.070058381985
2017-11-06;"8";6;8;660.671670836809
2017-11-06;"8";8;10;2151.42994632612
2017-11-06;"8";10;12;3375.29261521377
2017-11-06;"8";12;14;1066.02042092103
2017-11-06;"8";14;16;210.043759116483
2017-11-06;"8";16;18;205.330752802511
2017-11-06;"8";18;20;970.664815329075
2017-11-06;"8";20;22;878.383200933282
2017-11-06;"8";22;24;647.964001999889
2017-11-07;"8";0;2;623.995890531867
2017-11-07;"8";2;4;206.26546673333
2017-11-07;"8";4;6;169.403391715318
2017-11-07;"8";6;8;651.338337503475
2017-11-07;"8";8;10;145.515216612961
2017-11-07;"8";10;12;114.670913737546
2017-11-07;"8";12;14;114.670913737546
2017-11-07;"8";14;16;114.670913737546
2017-11-07;"8";16;18;114.670913737546
2017-11-07;"8";18;20;114.670913737546
2017-11-07;"8";20;22;114.670913737546
2017-11-07;"8";22;24;345.215424767538
2017-11-08;"8";0;2;431.513889531923
2017-11-08;"8";2;4;600.027779063846
2017-11-08;"8";4;6;600.027779063846
2017-11-08;"8";6;8;600.027779063846
2017-11-08;"8";8;10;600.027779063846
2017-11-08;"8";10;12;600.027779063846
2017-11-08;"8";12;14;600.027779063846
2017-11-08;"8";14;16;600.027779063846
2017-11-08;"8";16;18;371.998755072112
2017-11-08;"8";18;20;1303.99916689808
2017-11-08;"8";20;22;1077.34862385321
2017-11-08;"8";22;24;924.518348623853
2017-11-09;"8";0;2;281.473618439322
2017-11-09;"8";2;4;122.498611496806
2017-11-09;"8";4;6;109
2017-11-09;"8";6;8;855
2017-11-09;"8";8;10;157.945794846864
2017-11-09;"8";10;12;122.508507535245
2017-11-09;"8";12;14;122.508507535245
2017-11-09;"8";14;16;122.508507535245
2017-11-09;"8";16;18;1024.76732123919
2017-11-09;"8";18;20;1585.48445308162
2017-11-09;"8";20;22;1115.78515842135
2017-11-09;"8";22;24;868.015008337965
2017-11-10;"8";0;2;152.093411429884
2017-11-10;"8";2;4;192.496113270405
2017-11-10;"8";4;6;150.605702364395
2017-11-10;"8";6;8;741.005563282337
2017-11-10;"8";8;10;2070.68526228143
2017-11-10;"8";10;12;72.2582746872005
2017-11-10;"8";12;14;21.3345185843658
2017-11-10;"8";14;16;21.3345185843658
2017-11-10;"8";16;18;21.3345185843658
2017-11-10;"8";18;20;21.3345185843658
2017-11-10;"8";20;22;21.3345185843658
2017-11-10;"8";22;24;21.3345185843658
2017-11-11;"8";0;2;1.97783713074425
2017-11-11;"8";2;4;1.48151196526677
2017-11-11;"8";4;6;1.48151196526677
2017-11-11;"8";6;8;1.48151196526677
2017-11-11;"8";8;10;1.48151196526677
2017-11-11;"8";10;12;1.48151196526677
2017-11-11;"8";12;14;1.48151196526677
2017-11-11;"8";14;16;1.48151196526677
2017-11-11;"8";16;18;1.48151196526677
2017-11-11;"8";18;20;1.48151196526677
2017-11-11;"8";20;22;1.48151196526677
2017-11-11;"8";22;24;1.48151196526677
2017-11-12;"8";0;2;457.240755982633
2017-11-12;"8";2;4;1.48151196526677
2017-11-12;"8";4;6;126.574002779676
2017-11-12;"8";6;8;198.501945525292
2017-11-12;"8";8;10;866.314642277118
2017-11-12;"8";10;12;1118.55714163604
2017-11-12;"8";12;14;1118.55714163604
2017-11-12;"8";14;16;1118.55714163604
2017-11-12;"8";16;18;1118.55714163604
2017-11-12;"8";18;20;1118.55714163604
2017-11-12;"8";20;22;1118.55714163604
2017-11-12;"8";22;24;1068.9639285409
2017-11-13;"8";0;2;418.478894751458
2017-11-13;"8";2;4;101.498889197445
2017-11-13;"8";4;6;649.066857396811
2017-11-13;"8";6;8;1255.93022609855
2017-11-13;"8";8;10;1255.93022609855
2017-11-13;"8";10;12;1497.39825565246
2017-11-13;"8";12;14;1486.60216847373
2017-11-13;"8";14;16;979.531693077565
2017-11-13;"8";16;18;1177.66101789088
2017-11-13;"8";18;20;1156.12845871764
2017-11-13;"8";20;22;1156.12845871764
2017-11-13;"8";22;24;952.903211467941
2017-11-14;"8";0;2;452.5
2017-11-14;"8";2;4;193.5
2017-11-14;"8";4;6;198.034315087524
2017-11-14;"8";6;8;682.001806057238
2017-11-14;"8";8;10;1670.77529052271
2017-11-14;"8";10;12;1150.0532432057
2017-11-14;"8";12;14;1150.0532432057
2017-11-14;"8";14;16;689.277952682995
2017-11-14;"8";16;18;1385.628396022
2017-11-14;"8";18;20;1076.05978109895
2017-11-14;"8";20;22;1076.05978109895
2017-11-14;"8";22;24;1207.90149452747
2017-11-15;"8";0;2;188.855271570498
2017-11-15;"8";2;4;143.496113270405
2017-11-15;"8";4;6;139.563386155129
2017-11-15;"8";6;8;906.503336113428
2017-11-15;"8";8;10;118.286782893954
2017-11-15;"8";10;12;82.8582388655935
2017-11-15;"8";12;14;82.8582388655935
2017-11-15;"8";14;16;82.8582388655935
2017-11-15;"8";16;18;82.8582388655935
2017-11-15;"8";18;20;82.8582388655935
2017-11-15;"8";20;22;82.8582388655935
2017-11-15;"8";22;24;82.8582388655935
2017-11-16;"8";0;2;47.5405134788174
2017-11-16;"8";2;4;82.8582388655935
2017-11-16;"8";4;6;173.33390873777
2017-11-16;"8";6;8;273.333333333333
2017-11-16;"8";8;10;273.333333333333
2017-11-16;"8";10;12;149.30582434372
2017-11-16;"8";12;14;12.2227880920413
2017-11-16;"8";14;16;12.2227880920413
2017-11-16;"8";16;18;12.2227880920413
2017-11-16;"8";18;20;12.2227880920413
2017-11-16;"8";20;22;12.2227880920413
2017-11-16;"8";22;24;12.2227880920413
2017-11-17;"8";0;2;6.90090812934363
2017-11-17;"8";2;4;12.2227880920413
2017-11-17;"8";4;6;7.16700212747851
2017-11-17;"8";6;8;1.57902816664595
2017-11-17;"8";8;10;1.57902816664595
2017-11-17;"8";10;12;1.57902816664595
2017-11-17;"8";12;14;1.57902816664595
2017-11-17;"8";14;16;1.57902816664595
2017-11-17;"8";16;18;1.57902816664595
2017-11-17;"8";18;20;1.57902816664595
2017-11-17;"8";20;22;1.57902816664595
2017-11-17;"8";22;24;1.57902816664595
2017-11-18;"8";0;2;487.289514083323
2017-11-18;"8";2;4;1.57902816664595
2017-11-18;"8";4;6;1.57902816664595
2017-11-18;"8";6;8;1.57902816664595
2017-11-18;"8";8;10;1.57902816664595
2017-11-18;"8";10;12;1.57902816664595
2017-11-18;"8";12;14;1.57902816664595
2017-11-18;"8";14;16;1.57902816664595
2017-11-18;"8";16;18;1.57902816664595
2017-11-18;"8";18;20;295.328989787489
2017-11-18;"8";20;22;1234.61086412892
2017-11-18;"8";22;24;599.505834954154
2017-11-19;"8";0;2;406.5
2017-11-19;"8";2;4;143
2017-11-19;"8";4;6;159.521116976938
2017-11-19;"8";6;8;218.501111419839
2017-11-19;"8";8;10;727
2017-11-19;"8";10;12;1596.5
2017-11-19;"8";12;14;1395.2693911593
2017-11-19;"8";14;16;952.014178482068
2017-11-19;"8";16;18;719.841754580788
2017-11-19;"8";18;20;1003.99167129373
2017-11-19;"8";20;22;1430.82212340189
2017-11-19;"8";22;24;760.016953863257
2017-11-20;"8";0;2;475.889228206552
2017-11-20;"8";2;4;196.494169905608
2017-11-20;"8";4;6;176.631432738385
2017-11-20;"8";6;8;195.013542607125
2017-11-20;"8";8;10;195.013542607125
2017-11-20;"8";10;12;195.013542607125
2017-11-20;"8";12;14;195.013542607125
2017-11-20;"8";14;16;195.013542607125
2017-11-20;"8";16;18;486.224759051983
2017-11-20;"8";18;20;808.089787754195
2017-11-20;"8";20;22;808.089787754195
2017-11-20;"8";22;24;1174.20224469385
2017-11-21;"8";0;2;150.500520851418
2017-11-21;"8";2;4;269.5
2017-11-21;"8";4;6;260.036954709642
2017-11-21;"8";6;8;635.001944984718
2017-11-21;"8";8;10;1216.16666666667
2017-11-21;"8";10;12;366.666666666667
2017-11-21;"8";12;14;366.666666666667
2017-11-21;"8";14;16;366.666666666667
2017-11-21;"8";16;18;366.666666666667
2017-11-21;"8";18;20;1638.16666666667
2017-11-21;"8";20;22;1065.25049480885
2017-11-21;"8";22;24;30.0010417028369
2017-11-22;"8";0;2;16.6669560687494
2017-11-22;"8";2;4;30.0010417028369
2017-11-22;"8";4;6;39.1361616638513
2017-11-22;"8";6;8;49.2328731997094
2017-11-22;"8";8;10;49.2328731997094
2017-11-22;"8";10;12;49.2328731997094
2017-11-22;"8";12;14;49.2328731997094
2017-11-22;"8";14;16;49.2328731997094
2017-11-22;"8";16;18;49.2328731997094
2017-11-22;"8";18;20;977.913233611043
