"Date";"contador";"FromHour";"ToHour";"Sum"
2017-10-03;"3";12;14;6.6672840077785
2017-10-03;"3";14;16;246.863033927864
2017-10-03;"3";16;18;246.570423838608
2017-10-03;"3";18;20;73.3129742735517
2017-10-03;"3";20;22;79.9555802332038
2017-10-03;"3";22;24;2409.99814917638
2017-10-03;"3";0;2;2336.95800961894
2017-10-04;"3";2;4;250.833333333333
2017-10-04;"3";4;6;752.028652363704
2017-10-04;"3";6;8;885
2017-10-04;"3";8;10;536.937205433878
2017-10-04;"3";10;12;480
2017-10-04;"3";12;14;841.842105263158
2017-10-04;"3";14;16;1665.83333333333
2017-10-04;"3";16;18;60.7889382167961
2017-10-04;"3";18;20;505
2017-10-04;"3";20;22;605.042764678687
2017-10-04;"3";22;24;13.8880403591595
2017-10-04;"3";0;2;6.66481532907526
2017-10-05;"3";2;4;28.6110339720448
2017-10-05;"3";4;6;66.6917293233083
2017-10-05;"3";6;8;566.666666666667
2017-10-05;"3";8;10;185.583749306711
2017-10-05;"3";10;12;3557.91666666667
2017-10-05;"3";12;14;373.417919799499
2017-10-05;"3";14;16;110
2017-10-05;"3";16;18;1291.52931927488
2017-10-05;"3";18;20;57.9166666666667
2017-10-05;"3";20;22;7.21867481029058
2017-10-05;"3";22;24;58.6091060521932
2017-10-05;"3";0;2;62.4667036625971
2017-10-06;"3";2;4;30.8333333333333
2017-10-06;"3";4;6;290.139275766017
2017-10-06;"3";6;8;775.833333333333
2017-10-06;"3";8;10;250.533832501387
2017-10-06;"3";10;12;403.333333333333
2017-10-06;"3";12;14;1160.9005937471
2017-10-06;"3";14;16;319.583333333333
2017-10-06;"3";16;18;1366.3759367194
2017-10-06;"3";18;20;23.75
2017-10-06;"3";20;22;39.9667221297837
2017-10-06;"3";22;24;105.833333333333
2017-10-06;"3";0;2;184.111172770995
2017-10-07;"3";2;4;5357.5
2017-10-07;"3";4;6;4596.55756731662
2017-10-07;"3";6;8;2634.16666666667
2017-10-07;"3";8;10;37.6516911628533
2017-10-07;"3";10;12;3.63654730036871
2017-10-07;"3";12;14;3.63654730036871
2017-10-07;"3";14;16;3.63654730036871
2017-10-07;"3";16;18;3.63654730036871
2017-10-07;"3";18;20;11.1250190927351
2017-10-07;"3";20;22;38.3198085726176
2017-10-07;"3";22;24;1110
2017-10-07;"3";0;2;5328.35900638357
2017-10-08;"3";2;4;6539.16666666667
2017-10-08;"3";4;6;4994.47368421053
2017-10-08;"3";6;8;6686.66666666667
2017-10-08;"3";8;10;2558.917257147
2017-10-08;"3";10;12;26.674076132259
2017-10-08;"3";12;14;26.674076132259
2017-10-08;"3";14;16;436.11512457164
2017-10-08;"3";16;18;1802.99463261151
2017-10-08;"3";18;20;2732.5
2017-10-08;"3";20;22;1206.23405435385
2017-10-08;"3";22;24;3521.66666666667
2017-10-08;"3";0;2;3543.99093599704
2017-10-09;"3";2;4;3301.66666666667
2017-10-09;"3";4;6;3519.82280359959
2017-10-09;"3";6;8;2614.16666666667
2017-10-09;"3";8;10;702.363926687031
2017-10-09;"3";10;12;6881.66666666667
2017-10-09;"3";12;14;775.133555926544
2017-10-09;"3";14;16;160.833333333333
2017-10-09;"3";16;18;342.289123196448
2017-10-09;"3";18;20;269.166666666667
2017-10-09;"3";20;22;141.500277315585
2017-10-09;"3";22;24;428.333333333333
2017-10-09;"3";0;2;3610.81667592079
2017-10-10;"3";2;4;7930
2017-10-10;"3";4;6;7057.54385964912
2017-10-10;"3";6;8;3085
2017-10-10;"3";8;10;963.911253007588
2017-10-10;"3";10;12;408.333333333333
2017-10-10;"3";12;14;440.11673151751
2017-10-10;"3";14;16;495
2017-10-10;"3";16;18;1069.84448764232
2017-10-10;"3";18;20;806.666666666667
2017-10-10;"3";20;22;228.194637078132
2017-10-10;"3";22;24;634.166666666667
2017-10-10;"3";0;2;3108.08652246256
2017-10-11;"3";2;4;10513.3333333333
2017-10-11;"3";4;6;6073.97441255689
2017-10-11;"3";6;8;2209.16666666667
2017-10-11;"3";8;10;887.989080140663
2017-10-11;"3";10;12;285.833333333333
2017-10-11;"3";12;14;132.611234705228
2017-10-11;"3";14;16;243.333333333333
2017-10-11;"3";16;18;377.34461709212
2017-10-11;"3";18;20;186.666666666667
2017-10-11;"3";20;22;101.569579288026
2017-10-11;"3";22;24;186.666666666667
2017-10-11;"3";0;2;1407.38901220866
2017-10-12;"3";2;4;8325
2017-10-12;"3";4;6;8702.15877437326
2017-10-12;"3";6;8;10793.3333333333
2017-10-12;"3";8;10;1975.2623780086
2017-10-12;"3";10;12;3.33379636060564
2017-10-12;"3";12;14;3.33379636060564
2017-10-12;"3";14;16;20.1391396953281
2017-10-12;"3";16;18;2046.51166018878
2017-10-12;"3";18;20;127.5
2017-10-12;"3";20;22;64.9334442595674
2017-10-12;"3";22;24;9189.16666666667
2017-10-12;"3";0;2;13194.5354432723
2017-10-13;"3";2;4;12820.8333333333
2017-10-13;"3";4;6;10956.5288220551
2017-10-13;"3";6;8;13372.5
2017-10-13;"3";8;10;600.007454117821
2017-10-13;"3";10;12;140.007778209901
2017-10-13;"3";12;14;85.0042131970295
2017-10-13;"3";14;16;160.833333333333
2017-10-13;"3";16;18;4993.53675450763
2017-10-13;"3";18;20;1482.5
2017-10-13;"3";20;22;4274.37702265372
2017-10-13;"3";22;24;9103.33333333333
2017-10-13;"3";0;2;11016.1788787122
2017-10-14;"3";2;4;12026.6666666667
2017-10-14;"3";4;6;9603.68421052632
2017-10-14;"3";6;8;3416.66666666667
2017-10-14;"3";8;10;1673.33379603924
2017-10-14;"3";10;12;17.9198517488997
2017-10-14;"3";12;14;32.9204308547602
2017-10-14;"3";14;16;1297.5
2017-10-14;"3";16;18;5353.09503979271
2017-10-14;"3";18;20;1464.16666666667
2017-10-14;"3";20;22;4340.38120321597
2017-10-14;"3";22;24;3925.83333333333
2017-10-14;"3";0;2;3802.91342952275
2017-10-15;"3";2;4;3753.33333333333
2017-10-15;"3";4;6;4066.59935004643
2017-10-15;"3";6;8;4017.5
2017-10-15;"3";8;10;117416.539422543
2017-10-15;"3";10;12;159307.5
2017-10-15;"3";12;14;2846.30621233194
2017-10-15;"3";14;16;3573.33333333333
2017-10-15;"3";16;18;3933.01331853496
2017-10-15;"3";18;20;8405
2017-10-15;"3";20;22;4019.15557404326
2017-10-15;"3";22;24;5948.33333333333
2017-10-15;"3";0;2;3849.93477657508
2017-10-16;"3";2;4;3223.33333333333
2017-10-16;"3";4;6;3535.02646976874
2017-10-16;"3";6;8;4359.16666666667
2017-10-16;"3";8;10;3182.53120665742
2017-10-16;"3";10;12;1290
2017-10-16;"3";12;14;851.660401002506
2017-10-16;"3";14;16;523.333333333333
2017-10-16;"3";16;18;218.138029172922
2017-10-16;"3";18;20;16.663580818367
2017-10-16;"3";20;22;16.663580818367
2017-10-16;"3";22;24;10.3358379800604
2017-10-16;"3";0;2;2.85759644387998
2017-10-17;"3";2;4;2.85759644387998
2017-10-17;"3";4;6;2.85759644387998
2017-10-17;"3";6;8;37.6216130505813
2017-10-17;"3";8;10;60.0055560700065
2017-10-17;"3";10;12;60.0055560700065
2017-10-17;"3";12;14;115.00300953792
2017-10-17;"3";14;16;130
2017-10-17;"3";16;18;227.408409658618
2017-10-17;"3";18;20;39.1577632856945
2017-10-17;"3";20;22;15.4061444891541
2017-10-17;"3";22;24;23.75
2017-10-17;"3";0;2;39.9862760847487
2017-10-18;"3";2;4;40.0305789144485
2017-10-18;"3";4;6;95.0165635786596
2017-10-18;"3";6;8;65.8333333333333
2017-10-18;"3";8;10;5.62400194403944
2017-10-18;"3";10;12;4.99895855030202
2017-10-18;"3";12;14;9.78763188045389
2017-10-18;"3";14;16;138.749826461197
2017-10-18;"3";16;18;15.3587728697861
2017-10-18;"3";18;20;14.2874151684724
2017-10-18;"3";20;22;14.2874151684724
2017-10-18;"3";22;24;12.9777354446958
2017-10-18;"3";0;2;11.4299321347779
2017-10-19;"3";2;4;11.4299321347779
2017-10-19;"3";4;6;11.4299321347779
2017-10-19;"3";6;8;11.9736921845019
2017-10-19;"3";8;10;11.9973339257943
2017-10-19;"3";10;12;8.79117780227431
2017-10-19;"3";12;14;5.00208420175073
2017-10-19;"3";14;16;5.76416930177447
2017-10-19;"3";16;18;6.66481532907526
2017-10-19;"3";18;20;12.5687309080811
2017-10-19;"3";20;22;4.99861149680644
2017-10-19;"3";22;24;6.63693228915542
2017-10-19;"3";0;2;8.57312958920421
2017-10-20;"3";2;4;8.57312958920421
2017-10-20;"3";4;6;8.57312958920421
2017-10-20;"3";6;8;243.261155987187
2017-10-20;"3";8;10;30.1238509470048
2017-10-20;"3";10;12;6.66666666666667
2017-10-20;"3";12;14;70.56531771388
2017-10-20;"3";14;16;73.3435199333241
2017-10-20;"3";16;18;73.3435199333241
2017-10-20;"3";18;20;40.5559799972218
2017-10-20;"3";20;22;31.6389274156264
2017-10-20;"3";22;24;20
2017-10-20;"3";0;2;65.8277808624838
2017-10-21;"3";2;4;119.166666666667
2017-10-21;"3";4;6;429.090571640683
2017-10-21;"3";6;8;12872.5
2017-10-21;"3";8;10;10644.853594227
2017-10-21;"3";10;12;12953.3333333333
2017-10-21;"3";12;14;8693.49194220617
2017-10-21;"3";14;16;42725.8333333333
2017-10-21;"3";16;18;11704.4614921781
2017-10-21;"3";18;20;12110
2017-10-21;"3";20;22;12541.1653266796
2017-10-21;"3";22;24;9325
2017-10-21;"3";0;2;9646.38634471274
2017-10-22;"3";2;4;9505.83333333333
2017-10-22;"3";4;6;7657.95739348371
2017-10-22;"3";6;8;16051.6666666667
2017-10-22;"3";8;10;12809.3849426563
2017-10-22;"3";10;12;9770
2017-10-22;"3";12;14;12990.6292327674
2017-10-22;"3";14;16;26498.3333333333
2017-10-22;"3";16;18;9060.90547539771
2017-10-22;"3";18;20;8445
2017-10-22;"3";20;22;8684.27210506844
2017-10-22;"3";22;24;5700
2017-10-22;"3";0;2;9329.69495285635
2017-10-23;"3";2;4;10636.6666666667
2017-10-23;"3";4;6;7412.34671125975
2017-10-23;"3";6;8;2926.66666666667
2017-10-23;"3";8;10;1163.39231196225
2017-10-23;"3";10;12;536.666666666667
2017-10-23;"3";12;14;580.456393200296
2017-10-23;"3";14;16;891.666666666667
2017-10-23;"3";16;18;1696.42230576441
2017-10-23;"3";18;20;1058.33333333333
2017-10-23;"3";20;22;519.680998613037
2017-10-23;"3";22;24;755.833333333333
2017-10-23;"3";0;2;11216.432038835
2017-10-24;"3";2;4;23359.1666666667
2017-10-24;"3";4;6;20193.3333333333
2017-10-24;"3";6;8;3920.83333333333
2017-10-24;"3";8;10;1705.62644475266
2017-10-24;"3";10;12;1394.16666666667
2017-10-24;"3";12;14;1362.27978674084
2017-10-24;"3";14;16;1329.16666666667
2017-10-24;"3";16;18;2510.20162782094
2017-10-24;"3";18;20;2750.83333333333
2017-10-24;"3";20;22;2023.2923952262
2017-10-24;"3";22;24;3274.16666666667
2017-10-24;"3";0;2;17857.5739713361
2017-10-25;"3";2;4;31285
2017-10-25;"3";4;6;20628.8695450325
2017-10-25;"3";6;8;6220
2017-10-25;"3";8;10;2072.27336703891
2017-10-25;"3";10;12;2004.11133951886
2017-10-25;"3";12;14;1828.06030890605
2017-10-25;"3";14;16;1972.5
2017-10-25;"3";16;18;2797.53514613393
2017-10-25;"3";18;20;2504.16666666667
2017-10-25;"3";20;22;1695.23571824737
2017-10-25;"3";22;24;6092.5
2017-10-25;"3";0;2;23534.950041632
2017-10-26;"3";2;4;30297.5
2017-10-26;"3";4;6;21722.2578248351
2017-10-26;"3";6;8;5713.33333333333
2017-10-26;"3";8;10;2406.13699389906
2017-10-26;"3";10;12;1725
2017-10-26;"3";12;14;1116.26635123852
2017-10-26;"3";14;16;1118.33333333333
2017-10-26;"3";16;18;1349.07073509015
2017-10-26;"3";18;20;1238.33333333333
2017-10-26;"3";20;22;461.46683319456
2017-10-26;"3";22;24;1171.66666666667
2017-10-26;"3";0;2;15650.2845528455
2017-10-27;"3";2;4;23965
2017-10-27;"3";4;6;20169.7463768116
2017-10-27;"3";6;8;5161.66666666667
2017-10-27;"3";8;10;2201.35286494492
2017-10-27;"3";10;12;886.666666666667
2017-10-27;"3";12;14;400.11673151751
2017-10-27;"3";14;16;686.666666666667
2017-10-27;"3";16;18;587.225228975853
2017-10-27;"3";18;20;465.833333333333
2017-10-27;"3";20;22;276.5417707466
2017-10-27;"3";22;24;692.5
2017-10-27;"3";0;2;13174.7925339994
2017-10-28;"3";2;4;23454.1666666667
2017-10-28;"3";4;6;16434.8392708043
2017-10-28;"3";6;8;7435
2017-10-28;"3";8;10;3964.44792773223
2017-10-28;"3";10;12;984.382815539376
2017-10-28;"3";12;14;984.382815539376
2017-10-28;"3";14;16;368.515950647474
2017-10-28;"3";16;18;3362.43344425957
2017-10-28;"3";18;20;23720
2017-10-28;"3";20;22;9550.04714364947
2017-10-28;"3";22;24;8813.33333333333
2017-10-28;"3";0;2;11484.5631067961
2017-10-29;"3";2;4;8122.92130660728
2017-10-29;"3";4;6;6565.72011878248
2017-10-29;"3";6;8;7109.16666666667
2017-10-29;"3";8;10;5195
2017-10-29;"3";10;12;5964.4991687448
2017-10-29;"3";12;14;6598.43931837074
2017-10-29;"3";14;16;13380.0048787287
2017-10-29;"3";16;18;19953.4095344299
2017-10-29;"3";18;20;9631.88522317715
2017-10-29;"3";20;22;10185.853202107
2017-10-29;"3";22;24;7711.00208044383
2017-10-29;"3";0;2;3918.72746185853
2017-10-30;"3";0;2;3940.83102172908
2017-10-30;"3";2;4;83203.3193979933
2017-10-30;"3";4;6;45275.604793757
2017-10-30;"3";6;8;2225.22306981045
2017-10-30;"3";8;10;500.777854831253
2017-10-30;"3";10;12;446.941972562106
2017-10-30;"3";12;14;885.85836114201
2017-10-30;"3";14;16;1226.45283717486
2017-10-30;"3";16;18;2129.98056095529
2017-10-30;"3";18;20;1990.4159733777
2017-10-30;"3";20;22;468.219633943428
2017-10-30;"3";22;24;68.3079056865465
2017-10-31;"3";0;2;2259.91680532446
2017-10-31;"3";2;4;682.981651376147
2017-10-31;"3";4;6;2100.04378648874
2017-10-31;"3";6;8;1509.06554411355
2017-10-31;"3";8;10;626.73323128305
2017-10-31;"3";10;12;747.020908335641
2017-10-31;"3";12;14;1231.54735530324
2017-10-31;"3";14;16;1029.83983286908
2017-10-31;"3";16;18;1109.30362116992
2017-10-31;"3";18;20;722.164261931188
2017-10-31;"3";20;22;1027.46947835738
2017-10-31;"3";22;24;1049.08485856905
2017-11-01;"3";0;2;7689.74010358861
2017-11-01;"3";2;4;10650.199628598
2017-11-01;"3";4;6;6087.06360259981
2017-11-01;"3";6;8;5346.08881792095
2017-11-01;"3";8;10;2683.28080162918
2017-11-01;"3";10;12;103.696818349981
2017-11-01;"3";12;14;76.247687754347
2017-11-01;"3";14;16;3892.26787372331
2017-11-01;"3";16;18;6192.25162488394
2017-11-01;"3";18;20;6258.10322521024
2017-11-01;"3";20;22;4132.85786895851
2017-11-01;"3";22;24;4824.64113947466
2017-11-02;"3";0;2;5120.78753816264
2017-11-02;"3";2;4;7105.73119777159
2017-11-02;"3";4;6;5323.32404828227
2017-11-02;"3";6;8;7742.13955210069
2017-11-02;"3";8;10;2335.57329261521
2017-11-02;"3";10;12;20372.4168975069
2017-11-02;"3";12;14;2546.12880886427
2017-11-02;"3";14;16;2413.15217391304
2017-11-02;"3";16;18;2032.86231884058
2017-11-02;"3";18;20;1455.61708714537
2017-11-02;"3";20;22;680.737917013215
2017-11-02;"3";22;24;912.829586455731
2017-11-03;"3";0;2;7356.61581137309
2017-11-03;"3";2;4;15102.1030640669
2017-11-03;"3";4;6;13829.4336118849
2017-11-03;"3";6;8;4038.57116416806
2017-11-03;"3";8;10;1329.11253007588
2017-11-03;"3";10;12;578.757508548193
2017-11-03;"3";12;14;114.129470474078
2017-11-03;"3";14;16;129.923717059639
2017-11-03;"3";16;18;355.826398520573
2017-11-03;"3";18;20;905.83704528582
2017-11-03;"3";20;22;296.74276169265
2017-11-03;"3";22;24;590.273925104022
2017-11-04;"3";0;2;5287.30016652789
2017-11-04;"3";2;4;8391.60863509749
2017-11-04;"3";4;6;4904.31290622098
2017-11-04;"3";6;8;4943.8257050393
2017-11-04;"3";8;10;3533.83263985206
2017-11-04;"3";10;12;9965.41250462449
2017-11-04;"3";12;14;11461.3253792083
2017-11-04;"3";14;16;9626.96123643368
2017-11-04;"3";16;18;9057.00633403712
2017-11-04;"3";18;20;9057.00633403712
2017-11-04;"3";20;22;6569.87526391821
2017-11-04;"3";22;24;5825.30183180683
2017-11-05;"3";0;2;2963.30443828017
2017-11-05;"3";2;4;6951.29281537176
2017-11-05;"3";4;6;5785.0417710944
2017-11-05;"3";6;8;6439.17314095449
2017-11-05;"3";8;10;6115.53089160192
2017-11-05;"3";10;12;5621.0060268892
2017-11-05;"3";12;14;5682.8187297172
2017-11-05;"3";14;16;8704.67998520163
2017-11-05;"3";16;18;6358.75878653348
2017-11-05;"3";18;20;5825.29419927838
2017-11-05;"3";20;22;6128.132805995
2017-11-05;"3";22;24;3361.34882108183
2017-11-06;"3";0;2;10107.3672034055
2017-11-06;"3";2;4;1450.29247910864
2017-11-06;"3";4;6;4697.82961931291
2017-11-06;"3";6;8;1981.06640769515
2017-11-06;"3";8;10;1416.61209766926
2017-11-06;"3";10;12;737.061891515994
2017-11-06;"3";12;14;811.702596198424
2017-11-06;"3";14;16;1405.29381824912
2017-11-06;"3";16;18;2694.95095317416
2017-11-06;"3";18;20;2508.64522687367
2017-11-06;"3";20;22;1603.96774789761
2017-11-06;"3";22;24;4037.70590412734
2017-11-07;"3";0;2;22085.7674526121
2017-11-07;"3";2;4;32262.995545657
2017-11-07;"3";4;6;28728.9086859688
2017-11-07;"3";6;8;5842.34591893393
2017-11-07;"3";8;10;3075.74356838793
2017-11-07;"3";10;12;2705.53299962922
2017-11-07;"3";12;14;2182.6242120875
2017-11-07;"3";14;16;2125.91104635026
2017-11-07;"3";16;18;3136.59797391063
2017-11-07;"3";18;20;2784.36829448761
2017-11-07;"3";20;22;1695.70014798372
2017-11-07;"3";22;24;1405.94197873324
2017-11-08;"3";0;2;10681.6069941715
2017-11-08;"3";2;4;12779.6402042711
2017-11-08;"3";4;6;10899.7400185701
2017-11-08;"3";6;8;4673.70247016375
2017-11-08;"3";8;10;3219.88204274216
2017-11-08;"3";10;12;1730.37706133037
2017-11-08;"3";12;14;1586.70094496943
2017-11-08;"3";14;16;786.554691837868
2017-11-08;"3";16;18;1064.98982047011
2017-11-08;"3";18;20;653.810580836108
2017-11-08;"3";20;22;609.134295227525
2017-11-08;"3";22;24;1187.67693588676
2017-11-09;"3";0;2;6180.80418286137
2017-11-09;"3";2;4;11976.0934891486
2017-11-09;"3";4;6;11530.856983862
2017-11-09;"3";6;8;5296.18809589929
2017-11-09;"3";8;10;2859.9564935666
2017-11-09;"3";10;12;2165.8995661405
2017-11-09;"3";12;14;2759.64358903351
2017-11-09;"3";14;16;2575.43601895735
2017-11-09;"3";16;18;3392.91074249605
2017-11-09;"3";18;20;2061.30490060102
2017-11-09;"3";20;22;999.058021266759
2017-11-09;"3";22;24;876.346011475106
2017-11-10;"3";0;2;3331.52700702923
2017-11-10;"3";2;4;9735.3738512949
2017-11-10;"3";4;6;9505.79156223893
2017-11-10;"3";6;8;3258.76896041435
2017-11-10;"3";8;10;1806.55475397706
2017-11-10;"3";10;12;2425.64825071541
2017-11-10;"3";12;14;8235.61617280532
2017-11-10;"3";14;16;8203.90298299415
2017-11-10;"3";16;18;2736.93546138835
2017-11-10;"3";18;20;3272.28502080444
2017-11-10;"3";20;22;2693.16227461859
2017-11-10;"3";22;24;2682.63041065483
2017-11-11;"3";0;2;8222.37587865335
2017-11-11;"3";2;4;13167.8216374269
2017-11-11;"3";4;6;3950.02923976608
2017-11-11;"3";6;8;5014.32667406585
2017-11-11;"3";8;10;4003.95394006659
2017-11-11;"3";10;12;18961.7046718576
2017-11-11;"3";12;14;11415.7610307749
2017-11-11;"3";14;16;6809.39980571746
2017-11-11;"3";16;18;24953.1272550652
2017-11-11;"3";18;20;9853.37865334813
2017-11-11;"3";20;22;8056.21624121347
2017-11-11;"3";22;24;5308.16777654458
2017-11-12;"3";0;2;7619.93510815308
2017-11-12;"3";2;4;5705.62116991643
2017-11-12;"3";4;6;5095.70566388115
2017-11-12;"3";6;8;7322.3433166944
2017-11-12;"3";8;10;7184.30393788131
2017-11-12;"3";10;12;5762.11463550362
2017-11-12;"3";12;14;5887.99526989427
2017-11-12;"3";14;16;14466.9018873161
2017-11-12;"3";16;18;6875.9304746045
2017-11-12;"3";18;20;6383.34512905912
2017-11-12;"3";20;22;6998.10713294477
2017-11-12;"3";22;24;3630.23849140322
2017-11-13;"3";0;2;3762.99445214979
2017-11-13;"3";2;4;6522.94707520891
2017-11-13;"3";4;6;4999.90250696379
2017-11-13;"3";6;8;2009.45061043285
2017-11-13;"3";8;10;7235.78338882723
2017-11-13;"3";10;12;796.712576516416
2017-11-13;"3";12;14;712.504173622704
2017-11-13;"3";14;16;1376.81288173237
2017-11-13;"3";16;18;9932.43753470294
2017-11-13;"3";18;20;18685.9778085992
2017-11-13;"3";20;22;4318.57374017568
2017-11-13;"3";22;24;234.949144706426
2017-11-14;"3";0;2;5680.84466019417
2017-11-14;"3";2;4;3973.83458646617
2017-11-14;"3";4;6;12754.7994987469
2017-11-14;"3";6;8;10155.5732778548
2017-11-14;"3";8;10;9938.23393435044
2017-11-14;"3";10;12;2473.69918699187
2017-11-14;"3";12;14;11114.9490022173
2017-11-14;"3";14;16;1201.59732292248
2017-11-14;"3";16;18;11203.3886410113
2017-11-14;"3";18;20;1883.97809206877
2017-11-14;"3";20;22;11996.5737659456
2017-11-14;"3";22;24;10644.4093851133
2017-11-15;"3";0;2;968.711271515825
2017-11-15;"3";2;4;12845.2117581499
2017-11-15;"3";4;6;10272.7047924213
2017-11-15;"3";6;8;9767.94950055494
2017-11-15;"3";8;10;1530.19237883833
2017-11-15;"3";10;12;9841.41749723145
2017-11-15;"3";12;14;10246.5182724252
2017-11-15;"3";14;16;1440.01896263246
2017-11-15;"3";16;18;1415.92768172523
2017-11-15;"3";18;20;9858.10889443059
2017-11-15;"3";20;22;7465.3391521197
2017-11-15;"3";22;24;6006.40144364242
2017-11-16;"3";0;2;3151.97918401332
2017-11-16;"3";2;4;5398.16155988858
2017-11-16;"3";4;6;11547.051996286
2017-11-16;"3";6;8;2517.84485151263
2017-11-16;"3";8;10;3089.12225922842
2017-11-16;"3";10;12;13014.4655872313
2017-11-16;"3";12;14;1774.6689731525
2017-11-16;"3";14;16;6207.37656903766
2017-11-16;"3";16;18;2738.36820083682
2017-11-16;"3";18;20;14513.84359401
2017-11-16;"3";20;22;7845.41930116473
2017-11-16;"3";22;24;9867.8126561199
2017-11-17;"3";0;2;992.811980033278
2017-11-17;"3";2;4;3704.87305122494
2017-11-17;"3";4;6;7278.04380103935
2017-11-17;"3";6;8;3626.83324079215
2017-11-17;"3";8;10;567.439385526559
2017-11-17;"3";10;12;1663.71652816251
2017-11-17;"3";12;14;9736.58725761773
2017-11-17;"3";14;16;1087.16308893226
2017-11-17;"3";16;18;3761.68176749373
2017-11-17;"3";18;20;10103.7066574202
2017-11-17;"3";20;22;8905.31345353676
2017-11-17;"3";22;24;12484.3078202995
2017-11-18;"3";0;2;5886.92807553457
2017-11-18;"3";2;4;1156.81203007519
2017-11-18;"3";4;6;7261.74185463659
2017-11-18;"3";6;8;7164.94632611512
2017-11-18;"3";8;10;199970.812326485
2017-11-18;"3";10;12;39119.5484764543
2017-11-18;"3";12;14;8406.06094182825
2017-11-18;"3";14;16;10896.7783663228
2017-11-18;"3";16;18;14598.8683672521
2017-11-18;"3";18;20;6543.42684954281
2017-11-18;"3";20;22;6830.19201995012
2017-11-18;"3";22;24;5253.35267981116
2017-11-19;"3";0;2;9410.78767693589
2017-11-19;"3";2;4;5307.28225132349
2017-11-19;"3";4;6;5529.84094919662
2017-11-19;"3";6;8;6229.94567730005
2017-11-19;"3";8;10;10678.5395284327
2017-11-19;"3";10;12;6290.4605372473
2017-11-19;"3";12;14;7985.16228191637
2017-11-19;"3";14;16;8246.88402564817
2017-11-19;"3";16;18;7291.19296533779
2017-11-19;"3";18;20;5097.02024403771
2017-11-19;"3";20;22;6788.5840266223
2017-11-19;"3";22;24;5284.08909242298
2017-11-20;"3";0;2;4102.72689425479
2017-11-20;"3";2;4;10428.719376392
2017-11-20;"3";4;6;5511.96881959911
2017-11-20;"3";6;8;7144.55524708495
2017-11-20;"3";8;10;1465.95058300944
2017-11-20;"3";10;12;907.040432013293
2017-11-20;"3";12;14;2855.89338133481
2017-11-20;"3";14;16;3166.65886287625
2017-11-20;"3";16;18;16883.6287625418
2017-11-20;"3";18;20;16035.2662229617
2017-11-20;"3";20;22;3486.91846921797
2017-11-20;"3";22;24;3881.54204829309
2017-11-21;"3";0;2;3064.81132075472
2017-11-21;"3";2;4;12235.954887218
2017-11-21;"3";4;6;4248.99498746867
2017-11-21;"3";6;8;10037.0005554013
2017-11-21;"3";8;10;2824.77783948903
2017-11-21;"3";10;12;4168.46955796497
2017-11-21;"3";12;14;8939.3953294412
2017-11-21;"3";14;16;13156.1986681465
2017-11-21;"3";16;18;3189.94894561598
2017-11-21;"3";18;20;11253.4604496253
2017-11-21;"3";20;22;1502.94004995837
